Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,season_end_year,season
363.0,Dorian Finney-Smith,24.0,DAL,PF,21.0,13.0,448.0,5.2,13.6,0.38,2.2,7.5,0.299,2.9,6.1,0.481,0.463,1.2,1.7,0.733,2.5,5.9,8.4,2.9,1.1,0.4,2.4,4.8,13.8,96.0,111.0,,2018,2017-18
364.0,Willie Reed,27.0,2TM,C,42.0,5.0,428.0,9.2,13.8,0.669,0.1,0.2,0.5,9.1,13.5,0.672,0.674,3.6,6.3,0.582,4.0,9.8,13.8,1.1,1.0,2.5,2.2,6.4,22.2,125.0,108.0,,2018,2017-18
364.0,Willie Reed,27.0,LAC,C,39.0,5.0,419.0,9.3,13.9,0.667,0.1,0.2,0.5,9.2,13.7,0.669,0.671,3.7,6.4,0.582,4.1,9.9,13.9,1.0,1.0,2.6,2.2,6.2,22.4,125.0,108.0,,2018,2017-18
364.0,Willie Reed,27.0,DET,C,3.0,0.0,9.0,5.5,5.5,1.0,0.0,0.0,,5.5,5.5,1.0,1.0,0.0,0.0,,0.0,5.5,5.5,5.5,0.0,0.0,0.0,16.6,11.1,207.0,112.0,,2018,2017-18
365.0,Dwight Buycks,28.0,DET,PG,29.0,0.0,427.0,9.6,23.1,0.414,1.8,5.3,0.333,7.8,17.9,0.438,0.452,4.2,4.8,0.878,1.4,3.4,4.8,6.9,2.2,0.2,4.6,4.6,25.1,97.0,109.0,,2018,2017-18
366.0,Isaiah Canaan,26.0,2TM,SG,20.0,1.0,422.0,5.9,15.5,0.38,2.5,7.5,0.333,3.4,8.1,0.423,0.46,5.2,5.8,0.902,0.7,4.4,5.1,8.6,1.8,0.1,3.3,4.1,19.5,110.0,114.0,,2018,2017-18
366.0,Isaiah Canaan,26.0,HOU,SG,1.0,0.0,4.0,0.0,12.3,0.0,0.0,0.0,,0.0,12.3,0.0,0.0,0.0,0.0,,0.0,12.3,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,,2018,2017-18
366.0,Isaiah Canaan,26.0,PHO,PG,19.0,1.0,418.0,6.0,15.6,0.382,2.5,7.6,0.333,3.4,8.0,0.429,0.463,5.3,5.8,0.902,0.7,4.4,5.0,8.7,1.8,0.1,3.3,4.1,19.7,110.0,114.0,,2018,2017-18
367.0,Derrick Rose,29.0,2TM,PG,25.0,7.0,420.0,9.5,21.8,0.435,0.8,3.5,0.233,8.7,18.3,0.474,0.454,4.7,5.4,0.87,1.5,2.6,4.1,4.3,0.8,0.5,4.1,1.9,24.5,97.0,116.0,,2018,2017-18
367.0,Derrick Rose,29.0,CLE,PG,16.0,7.0,308.0,9.2,21.0,0.439,1.0,3.8,0.25,8.3,17.2,0.481,0.462,5.6,6.5,0.854,1.6,3.0,4.6,4.1,0.5,0.6,4.5,2.2,25.0,97.0,117.0,,2018,2017-18
367.0,Derrick Rose,29.0,MIN,PG,9.0,0.0,112.0,10.3,24.1,0.426,0.4,2.7,0.167,9.8,21.4,0.458,0.435,2.2,2.2,1.0,1.3,1.3,2.7,4.9,1.8,0.0,3.1,0.9,23.2,94.0,115.0,,2018,2017-18
368.0,Lucas Nogueira,25.0,TOR,C,49.0,3.0,418.0,5.8,9.4,0.613,0.6,2.2,0.263,5.2,7.2,0.721,0.644,2.2,3.3,0.679,2.1,8.1,10.3,2.6,2.7,5.1,1.9,5.8,14.4,123.0,98.0,,2018,2017-18
369.0,Shabazz Muhammad,25.0,2TM,SG,43.0,2.0,418.0,10.0,22.5,0.447,0.8,3.2,0.259,9.2,19.2,0.478,0.465,4.7,6.0,0.78,2.7,6.3,9.1,1.7,1.1,0.4,0.7,3.6,25.6,109.0,113.0,,2018,2017-18
369.0,Shabazz Muhammad,25.0,MIN,SF,32.0,2.0,301.0,7.8,20.1,0.388,0.7,3.2,0.211,7.1,16.9,0.422,0.405,3.7,5.2,0.71,2.5,5.0,7.5,1.2,0.8,0.3,0.8,3.8,19.9,99.0,115.0,,2018,2017-18
369.0,Shabazz Muhammad,25.0,MIL,SG,11.0,0.0,117.0,15.8,28.6,0.552,1.3,3.4,0.375,14.5,25.1,0.576,0.575,7.2,8.1,0.895,3.4,9.8,13.2,3.0,1.7,0.4,0.4,3.0,40.1,130.0,109.0,,2018,2017-18
370.0,Ivica Zubac,20.0,LAL,C,43.0,0.0,410.0,7.1,14.2,0.5,0.0,0.1,0.0,7.1,14.1,0.504,0.5,4.6,6.0,0.765,5.3,9.1,14.4,2.9,0.9,1.8,3.0,5.5,18.8,111.0,107.0,,2018,2017-18
371.0,Damion Lee,25.0,ATL,SG,15.0,11.0,404.0,7.5,18.4,0.408,1.8,7.3,0.25,5.7,11.1,0.511,0.457,2.7,3.5,0.759,1.3,7.3,8.6,3.5,2.3,0.1,1.7,3.0,19.5,100.0,110.0,,2018,2017-18
372.0,Danuel House Jr.,24.0,PHO,SG,23.0,3.0,403.0,6.7,15.3,0.434,1.8,6.9,0.259,4.9,8.4,0.577,0.492,3.0,3.7,0.806,1.5,7.5,9.0,3.0,0.8,0.7,1.3,2.7,18.1,111.0,114.0,,2018,2017-18
373.0,Ramon Sessions,31.0,2TM,PG,28.0,3.0,392.0,5.3,14.8,0.359,1.0,3.3,0.308,4.3,11.5,0.374,0.393,5.6,7.2,0.772,0.8,4.1,4.8,9.7,1.8,0.3,3.8,3.7,17.2,101.0,112.0,,2018,2017-18
373.0,Ramon Sessions,31.0,NYK,PG,13.0,3.0,167.0,5.0,15.7,0.321,0.6,3.3,0.182,4.5,12.5,0.357,0.34,3.6,4.5,0.8,0.3,5.0,5.3,8.0,2.1,0.3,4.5,4.2,14.2,83.0,111.0,,2018,2017-18
373.0,Ramon Sessions,31.0,WAS,PG,15.0,0.0,225.0,5.5,14.1,0.391,1.3,3.3,0.4,4.2,10.8,0.388,0.438,7.1,9.3,0.762,1.1,3.3,4.4,11.0,1.5,0.2,3.3,3.3,19.4,114.0,112.0,,2018,2017-18
374.0,Ron Baker,24.0,NYK,SG,29.0,1.0,385.0,2.6,7.6,0.339,1.4,4.2,0.333,1.2,3.3,0.346,0.432,2.6,3.3,0.769,0.6,3.2,3.9,6.1,3.3,0.8,2.3,4.2,9.1,104.0,109.0,,2018,2017-18
375.0,Shaquille Harrison,24.0,PHO,PG,23.0,2.0,384.0,7.4,15.5,0.476,0.7,3.2,0.231,6.6,12.2,0.541,0.5,3.5,4.7,0.737,1.1,6.5,7.6,6.9,3.2,0.9,2.7,5.2,18.9,109.0,109.0,,2018,2017-18
376.0,Brandan Wright,30.0,2TM,PF,28.0,1.0,381.0,7.8,13.5,0.578,0.0,0.0,,7.8,13.5,0.578,0.578,2.8,4.4,0.636,4.4,8.2,12.6,1.7,1.7,3.4,1.1,4.2,18.4,124.0,107.0,,2018,2017-18
376.0,Brandan Wright,30.0,MEM,PF,27.0,1.0,366.0,7.9,13.7,0.576,0.0,0.0,,7.9,13.7,0.576,0.576,2.9,4.6,0.636,4.4,8.4,12.8,1.8,1.8,3.5,1.1,4.0,18.6,124.0,107.0,,2018,2017-18
376.0,Brandan Wright,30.0,HOU,PF,1.0,0.0,15.0,6.6,9.8,0.667,0.0,0.0,,6.6,9.8,0.667,0.667,0.0,0.0,,3.3,3.3,6.6,0.0,0.0,3.3,0.0,9.8,13.1,144.0,109.0,,2018,2017-18
377.0,Johnny O'Bryant,24.0,CHO,PF,36.0,0.0,379.0,8.8,22.0,0.398,1.8,5.5,0.326,6.9,16.5,0.422,0.439,2.7,3.2,0.84,3.7,8.2,12.0,1.8,1.2,0.8,1.9,5.8,22.0,99.0,109.0,,2018,2017-18
378.0,Myke Henry,25.0,MEM,SF,20.0,0.0,378.0,5.5,14.6,0.376,2.5,7.8,0.328,2.9,6.8,0.431,0.463,0.8,1.3,0.6,1.3,3.7,5.1,2.9,4.1,0.8,2.5,3.7,14.3,91.0,107.0,,2018,2017-18
379.0,Mike Conley,30.0,MEM,PG,12.0,12.0,373.0,8.7,22.8,0.381,3.3,10.4,0.312,5.4,12.3,0.44,0.452,7.2,8.9,0.803,0.0,3.7,3.7,6.6,1.6,0.4,2.4,3.3,27.8,108.0,114.0,,2018,2017-18
380.0,Timofey Mozgov,31.0,BRK,C,31.0,13.0,359.0,7.0,12.6,0.559,0.5,2.4,0.222,6.5,10.1,0.64,0.581,3.1,4.1,0.767,4.3,8.9,13.3,1.5,0.7,1.8,4.5,5.3,17.7,103.0,110.0,,2018,2017-18
381.0,Emeka Okafor,35.0,NOP,C,26.0,19.0,353.0,6.5,12.8,0.505,0.0,0.0,,6.5,12.8,0.505,0.505,2.4,3.0,0.818,6.4,9.9,16.2,1.1,1.1,3.4,1.8,4.1,15.4,116.0,105.0,,2018,2017-18
382.0,Jahlil Okafor,22.0,2TM,C,28.0,0.0,353.0,10.6,19.0,0.558,0.1,0.5,0.25,10.4,18.4,0.567,0.562,2.9,4.0,0.724,2.9,8.8,11.7,1.6,0.4,2.5,2.9,7.0,24.2,107.0,109.0,,2018,2017-18
382.0,Jahlil Okafor,22.0,PHI,C,2.0,0.0,25.0,7.7,17.3,0.444,0.0,0.0,,7.7,17.3,0.444,0.444,3.8,7.7,0.5,7.7,9.6,17.3,1.9,0.0,3.8,5.8,13.5,19.2,89.0,103.0,,2018,2017-18
382.0,Jahlil Okafor,22.0,BRK,C,26.0,0.0,328.0,10.8,19.1,0.566,0.1,0.6,0.25,10.7,18.5,0.576,0.57,2.8,3.7,0.76,2.5,8.7,11.2,1.6,0.4,2.4,2.7,6.5,24.6,108.0,110.0,,2018,2017-18
383.0,JaKarr Sampson,24.0,SAC,SF,22.0,6.0,344.0,6.5,11.9,0.543,0.7,1.5,0.5,5.7,10.4,0.549,0.574,1.5,2.4,0.625,3.1,8.4,11.5,1.3,1.2,3.2,1.2,7.1,15.1,117.0,108.0,,2018,2017-18
384.0,Glenn Robinson III,24.0,IND,SF,23.0,1.0,338.0,5.3,12.6,0.424,2.1,5.0,0.412,3.3,7.5,0.431,0.506,1.3,1.6,0.818,1.6,3.8,5.5,2.5,1.9,0.1,0.7,2.1,14.0,114.0,111.0,,2018,2017-18
385.0,Boban Marjanović,29.0,2TM,C,39.0,1.0,337.0,11.5,21.6,0.534,0.0,0.0,,11.5,21.6,0.534,0.534,11.3,14.2,0.794,7.0,14.0,21.0,3.2,1.5,1.6,5.3,7.5,34.3,116.0,104.0,,2018,2017-18
385.0,Boban Marjanović,29.0,DET,C,19.0,1.0,171.0,12.0,23.0,0.519,0.0,0.0,,12.0,23.0,0.519,0.519,10.5,13.1,0.8,4.4,12.3,16.6,4.1,1.2,1.8,6.4,8.2,34.4,107.0,104.0,,2018,2017-18
385.0,Boban Marjanović,29.0,LAC,C,20.0,0.0,166.0,11.1,20.2,0.551,0.0,0.0,,11.1,20.2,0.551,0.551,12.0,15.2,0.788,9.7,15.8,25.5,2.3,1.8,1.5,4.1,6.7,34.3,126.0,104.0,,2018,2017-18
386.0,Patrick Beverley,29.0,LAC,SG,11.0,11.0,334.0,7.0,17.3,0.403,3.5,8.7,0.4,3.5,8.6,0.407,0.504,2.0,2.5,0.824,2.3,4.2,6.6,4.7,2.8,0.7,3.6,4.9,19.5,102.0,110.0,,2018,2017-18
387.0,Henry Ellenson,21.0,DET,PF,38.0,0.0,329.0,8.0,22.1,0.363,3.0,9.1,0.333,5.0,13.0,0.384,0.432,3.8,4.4,0.862,1.5,10.8,12.3,3.0,0.8,0.0,2.7,3.3,22.9,95.0,108.0,,2018,2017-18
388.0,Luke Kornet,22.0,NYK,C,20.0,1.0,326.0,7.5,19.0,0.392,4.3,12.0,0.354,3.2,7.0,0.457,0.504,1.2,1.7,0.727,1.7,8.1,9.7,4.0,0.9,2.4,1.8,4.3,20.4,106.0,110.0,,2018,2017-18
389.0,Malachi Richardson,22.0,2TM,SG,26.0,4.0,324.0,4.7,14.0,0.333,1.9,6.2,0.3,2.8,7.8,0.36,0.4,2.7,3.4,0.773,0.8,4.5,5.3,2.0,1.6,0.2,1.6,4.2,13.9,91.0,114.0,,2018,2017-18
389.0,Malachi Richardson,22.0,SAC,SG,25.0,4.0,319.0,4.6,14.0,0.33,1.9,6.2,0.308,2.7,7.8,0.347,0.398,2.7,3.5,0.773,0.8,4.4,5.2,2.1,1.6,0.2,1.6,4.3,13.8,91.0,114.0,,2018,2017-18
389.0,Malachi Richardson,22.0,TOR,SG,1.0,0.0,5.0,9.9,19.7,0.5,0.0,9.9,0.0,9.9,9.9,1.0,0.5,0.0,0.0,,0.0,9.9,9.9,0.0,0.0,0.0,0.0,0.0,19.7,100.0,110.0,,2018,2017-18
390.0,Antonio Blakeney,21.0,CHI,SG,19.0,0.0,314.0,8.2,22.2,0.371,2.3,8.1,0.288,5.9,14.1,0.418,0.423,4.7,6.1,0.769,0.6,4.5,5.1,3.1,1.1,0.2,1.7,3.0,23.5,96.0,114.0,,2018,2017-18
391.0,Troy Williams,23.0,2TM,SF,21.0,1.0,307.0,8.2,17.6,0.468,1.8,6.1,0.289,6.5,11.5,0.563,0.518,3.2,4.8,0.667,3.6,6.6,10.2,2.6,3.2,0.6,3.1,5.5,21.5,105.0,107.0,,2018,2017-18
391.0,Troy Williams,23.0,HOU,SF,4.0,0.0,17.0,5.8,26.0,0.222,0.0,14.5,0.0,5.8,11.6,0.5,0.222,2.9,8.7,0.333,2.9,8.7,11.6,2.9,2.9,0.0,2.9,5.8,14.5,59.0,104.0,,2018,2017-18
391.0,Troy Williams,23.0,NYK,SF,17.0,1.0,290.0,8.4,17.1,0.49,1.9,5.6,0.333,6.5,11.5,0.567,0.545,3.2,4.6,0.704,3.6,6.5,10.1,2.6,3.2,0.7,3.1,5.5,21.9,109.0,107.0,,2018,2017-18
392.0,Ryan Arcidiacono,23.0,CHI,PG,24.0,0.0,304.0,2.7,6.6,0.415,1.4,5.0,0.29,1.3,1.6,0.8,0.524,0.8,1.0,0.833,0.2,3.9,4.0,5.6,2.1,0.0,2.1,2.9,7.7,105.0,112.0,,2018,2017-18
393.0,Rodney McGruder,26.0,MIA,SG,18.0,2.0,299.0,6.0,12.3,0.493,2.5,5.9,0.429,3.5,6.4,0.553,0.596,0.7,1.3,0.5,1.8,3.7,5.5,2.9,1.3,0.5,0.7,3.5,15.3,124.0,110.0,,2018,2017-18
394.0,Rodney Purvis,23.0,ORL,SG,16.0,2.0,290.0,5.9,18.1,0.327,2.2,8.8,0.25,3.7,9.3,0.4,0.388,2.2,2.5,0.867,0.2,4.4,4.6,2.9,0.5,0.5,1.7,4.4,16.2,86.0,115.0,,2018,2017-18
395.0,Jason Smith,31.0,WAS,C,33.0,2.0,285.0,7.8,20.0,0.391,0.7,5.6,0.125,7.1,14.5,0.494,0.409,3.3,3.7,0.905,3.1,6.1,9.2,2.4,0.5,2.3,2.8,7.7,19.7,93.0,110.0,,2018,2017-18
396.0,Jordan Mickey,23.0,MIA,PF,23.0,3.0,284.0,6.9,14.5,0.476,0.4,2.8,0.125,6.5,11.7,0.561,0.488,2.3,3.4,0.684,3.2,11.1,14.3,1.6,1.1,1.8,3.2,6.4,16.4,96.0,104.0,,2018,2017-18
397.0,Jamel Artis,25.0,ORL,SG,15.0,1.0,279.0,5.4,13.9,0.392,1.4,5.1,0.276,4.0,8.8,0.46,0.443,1.2,2.1,0.583,0.7,6.0,6.7,3.2,0.4,0.5,1.4,1.9,13.5,94.0,114.0,,2018,2017-18
398.0,Juancho Hernangómez,22.0,DEN,PF,25.0,3.0,277.0,5.2,13.4,0.387,2.5,8.9,0.28,2.7,4.5,0.6,0.48,1.8,2.1,0.833,3.2,6.4,9.7,2.1,1.1,0.5,1.6,4.5,14.7,109.0,113.0,,2018,2017-18
399.0,Iman Shumpert,27.0,CLE,SG,14.0,6.0,276.0,3.9,10.3,0.379,1.2,4.6,0.269,2.7,5.7,0.469,0.44,2.0,2.7,0.733,1.2,6.0,7.3,3.0,1.6,0.7,2.8,3.9,11.0,91.0,112.0,,2018,2017-18
400.0,Jamil Wilson,27.0,LAC,SF,15.0,10.0,274.0,6.7,14.4,0.469,4.8,11.2,0.429,2.0,3.2,0.611,0.636,0.4,0.7,0.5,0.5,5.1,5.7,1.8,0.9,1.4,1.4,6.0,18.6,118.0,112.0,,2018,2017-18
401.0,Tony Allen,36.0,NOP,SF,22.0,0.0,273.0,7.7,15.9,0.484,0.7,2.1,0.333,7.0,13.8,0.506,0.505,1.9,3.7,0.524,3.5,4.7,8.2,1.6,1.9,0.5,3.3,8.6,18.0,95.0,110.0,,2018,2017-18
402.0,Meyers Leonard,25.0,POR,C,33.0,2.0,254.0,9.0,15.3,0.59,2.2,5.1,0.423,6.9,10.2,0.673,0.66,1.8,2.2,0.818,2.4,11.4,13.7,3.3,1.4,0.0,2.0,7.1,21.9,129.0,106.0,,2018,2017-18
403.0,Markelle Fultz,19.0,PHI,SG,14.0,0.0,253.0,8.6,21.1,0.405,0.0,0.2,0.0,8.6,20.9,0.409,0.405,1.9,4.0,0.476,2.1,6.1,8.2,10.1,2.3,0.8,3.2,4.2,19.0,96.0,105.0,,2018,2017-18
404.0,Derrick Jones Jr.,20.0,2TM,SF,20.0,8.0,245.0,4.3,10.8,0.396,0.6,3.7,0.167,3.7,7.1,0.514,0.425,3.3,4.9,0.667,4.3,3.5,7.7,1.8,0.8,2.6,1.4,4.9,12.4,107.0,109.0,,2018,2017-18
404.0,Derrick Jones Jr.,20.0,PHO,SF,6.0,0.0,33.0,2.9,5.8,0.5,0.0,2.9,0.0,2.9,2.9,1.0,0.5,7.3,8.7,0.833,2.9,2.9,5.8,4.4,1.5,5.8,1.5,2.9,13.1,141.0,109.0,,2018,2017-18
404.0,Derrick Jones Jr.,20.0,MIA,SF,14.0,8.0,212.0,4.5,11.6,0.388,0.7,3.8,0.188,3.8,7.8,0.485,0.418,2.6,4.3,0.611,4.5,3.6,8.1,1.4,0.7,2.1,1.4,5.2,12.3,103.0,109.0,,2018,2017-18
405.0,Davon Reed,22.0,PHO,SG,21.0,1.0,242.0,4.4,15.0,0.289,2.2,7.5,0.289,2.2,7.5,0.289,0.362,1.6,2.4,0.667,0.4,7.3,7.7,2.6,2.0,0.4,2.0,3.4,12.5,80.0,112.0,,2018,2017-18
406.0,Isaiah Hicks,23.0,NYK,PF,18.0,0.0,240.0,6.8,14.9,0.458,0.4,1.9,0.222,6.4,13.0,0.492,0.472,2.5,3.7,0.667,2.1,6.4,8.5,3.3,0.4,0.8,3.3,9.3,16.5,95.0,113.0,,2018,2017-18
407.0,Briante Weber,25.0,2TM,PG,18.0,0.0,237.0,4.0,9.0,0.442,0.8,2.3,0.364,3.2,6.7,0.469,0.488,1.7,2.1,0.8,1.7,5.7,7.4,4.6,3.8,1.1,3.2,5.9,10.5,100.0,104.0,,2018,2017-18
407.0,Briante Weber,25.0,HOU,PG,13.0,0.0,118.0,3.8,9.2,0.409,1.7,3.8,0.444,2.1,5.4,0.385,0.5,1.7,1.7,1.0,1.3,6.3,7.5,5.4,4.2,1.3,2.9,7.5,10.8,107.0,101.0,,2018,2017-18
407.0,Briante Weber,25.0,MEM,PG,5.0,0.0,119.0,4.2,8.9,0.476,0.0,0.8,0.0,4.2,8.1,0.526,0.476,1.7,2.5,0.667,2.1,5.1,7.2,3.8,3.4,0.8,3.4,4.2,10.2,92.0,108.0,,2018,2017-18
408.0,Guerschon Yabusele,22.0,BOS,PF,33.0,4.0,235.0,5.5,13.0,0.426,2.6,7.9,0.324,3.0,5.1,0.583,0.525,3.2,4.7,0.682,3.6,7.4,11.1,3.4,0.9,1.1,2.6,4.9,16.8,111.0,105.0,,2018,2017-18
409.0,Dante Exum,22.0,UTA,PG,14.0,0.0,235.0,9.0,18.6,0.483,1.1,3.8,0.278,7.9,14.7,0.536,0.511,5.3,6.6,0.806,0.9,4.7,5.5,9.2,1.7,0.6,4.3,4.3,24.3,110.0,106.0,,2018,2017-18
410.0,Aaron Harrison,23.0,DAL,SG,9.0,3.0,233.0,4.1,14.9,0.275,1.9,9.3,0.209,2.2,5.6,0.385,0.341,2.8,3.7,0.765,0.9,4.3,5.2,2.4,1.9,0.4,0.6,5.8,12.9,87.0,110.0,,2018,2017-18
411.0,Travis Wear,27.0,LAL,SF,17.0,0.0,228.0,5.2,15.1,0.347,3.6,9.9,0.362,1.7,5.2,0.32,0.465,1.7,1.7,1.0,0.0,8.0,8.0,1.5,0.8,1.0,1.3,6.3,15.7,98.0,109.0,,2018,2017-18
412.0,Alec Peters,22.0,PHO,PF,20.0,0.0,225.0,6.0,15.7,0.378,3.8,12.3,0.31,2.1,3.4,0.625,0.5,1.7,2.1,0.8,1.7,6.2,7.9,2.6,0.4,0.4,0.9,2.8,17.4,111.0,116.0,,2018,2017-18
413.0,Marcus Georges-Hunt,23.0,MIN,SG,42.0,0.0,224.0,4.7,10.7,0.438,0.9,3.3,0.267,3.8,7.4,0.515,0.479,2.9,4.7,0.619,1.6,2.0,3.6,1.6,1.3,0.0,0.7,7.1,13.2,112.0,116.0,,2018,2017-18
414.0,Gary Payton II,25.0,2TM,PG,23.0,6.0,221.0,6.6,16.3,0.405,1.3,5.5,0.24,5.3,10.8,0.49,0.446,0.7,2.0,0.333,2.9,6.8,9.7,4.6,1.5,0.7,1.5,6.6,15.2,99.0,110.0,,2018,2017-18
414.0,Gary Payton II,25.0,MIL,PG,12.0,6.0,106.0,6.1,15.5,0.394,0.9,5.6,0.167,5.2,9.9,0.524,0.424,0.9,1.4,0.667,1.9,6.1,8.0,4.2,1.4,0.5,1.4,8.0,14.1,97.0,112.0,,2018,2017-18
414.0,Gary Payton II,25.0,LAL,PG,11.0,0.0,115.0,7.1,17.1,0.415,1.7,5.4,0.308,5.4,11.6,0.464,0.463,0.4,2.5,0.167,3.7,7.5,11.2,5.0,1.7,0.8,1.7,5.4,16.2,101.0,108.0,,2018,2017-18
415.0,Andrew Bogut,33.0,LAL,C,24.0,5.0,216.0,3.8,5.5,0.68,0.0,0.0,,3.8,5.5,0.68,0.68,0.4,0.4,1.0,5.8,11.5,17.3,3.3,0.9,2.9,4.2,8.9,8.0,106.0,104.0,,2018,2017-18
416.0,Josh Magette,28.0,ATL,PG,18.0,0.0,216.0,3.4,10.4,0.326,1.8,5.0,0.364,1.6,5.4,0.292,0.413,1.8,1.8,1.0,0.5,3.8,4.3,12.9,1.8,0.2,2.0,3.6,10.4,116.0,113.0,,2018,2017-18
417.0,Ante Žižić,21.0,CLE,C,32.0,2.0,214.0,11.2,15.3,0.731,0.0,0.0,,11.2,15.3,0.731,0.731,4.8,6.6,0.724,5.5,8.2,13.7,1.1,0.5,3.0,2.5,6.9,27.2,137.0,111.0,,2018,2017-18
418.0,Rashad Vaughn,21.0,3TM,SG,28.0,0.0,212.0,5.4,13.1,0.411,3.3,8.7,0.378,2.1,4.5,0.474,0.536,0.9,1.4,0.667,0.7,4.2,4.9,3.0,1.2,0.7,1.4,3.5,15.0,107.0,113.0,,2018,2017-18
418.0,Rashad Vaughn,21.0,MIL,SG,22.0,0.0,173.0,6.1,14.4,0.42,3.7,10.1,0.371,2.3,4.3,0.533,0.55,1.2,1.7,0.667,0.6,4.3,4.9,3.5,1.2,0.9,1.2,3.5,17.0,112.0,113.0,,2018,2017-18
418.0,Rashad Vaughn,21.0,BRK,SG,1.0,0.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,12.1,0.0,0.0,0.0,12.1,0.0,233.0,118.0,,2018,2017-18
418.0,Rashad Vaughn,21.0,ORL,SG,5.0,0.0,35.0,2.8,8.4,0.333,1.4,2.8,0.5,1.4,5.6,0.25,0.417,0.0,0.0,,1.4,4.2,5.6,0.0,1.4,0.0,2.8,2.8,7.0,67.0,113.0,,2018,2017-18
419.0,Kawhi Leonard,26.0,SAS,SF,9.0,9.0,210.0,12.5,26.7,0.468,2.6,8.4,0.314,9.9,18.3,0.539,0.518,7.5,9.1,0.816,1.4,8.7,10.1,5.1,4.3,2.2,3.8,2.2,35.1,109.0,97.0,,2018,2017-18
420.0,Andrew White,24.0,ATL,SF,15.0,0.0,209.0,5.8,17.1,0.342,4.2,11.5,0.367,1.6,5.6,0.292,0.466,0.2,0.9,0.25,0.9,7.0,7.9,1.4,0.7,0.2,1.9,2.8,16.1,88.0,113.0,,2018,2017-18
421.0,Brandon Jennings,28.0,MIL,PG,14.0,0.0,205.0,6.6,17.5,0.375,2.2,8.0,0.273,4.4,9.5,0.462,0.438,2.4,2.4,1.0,1.2,6.3,7.5,10.7,1.5,1.0,4.4,2.7,17.8,99.0,111.0,,2018,2017-18
422.0,Quincy Pondexter,29.0,CHI,SF,23.0,1.0,196.0,3.5,12.2,0.286,0.7,5.5,0.136,2.7,6.7,0.407,0.316,3.5,4.2,0.824,2.0,4.7,6.7,2.2,2.0,0.5,2.7,6.0,11.2,81.0,111.0,,2018,2017-18
423.0,MarShon Brooks,29.0,MEM,SG,7.0,1.0,193.0,13.4,26.7,0.5,5.0,8.4,0.594,8.4,18.3,0.457,0.593,5.2,6.0,0.87,2.1,3.4,5.5,6.5,2.9,0.8,4.2,1.6,36.9,117.0,111.0,,2018,2017-18
424.0,Aaron Brooks,33.0,MIN,PG,32.0,1.0,189.0,7.4,18.3,0.406,2.9,8.2,0.355,4.5,10.1,0.447,0.486,2.1,2.9,0.727,1.9,2.6,4.5,5.3,1.6,0.0,2.9,7.4,19.8,103.0,115.0,,2018,2017-18
425.0,Caleb Swanigan,20.0,POR,PF,27.0,3.0,189.0,6.3,15.8,0.4,0.3,2.1,0.125,6.1,13.7,0.442,0.408,3.2,4.7,0.667,3.9,10.3,14.2,3.7,1.3,0.8,4.7,9.7,16.1,88.0,105.0,,2018,2017-18
426.0,Solomon Hill,26.0,NOP,SF,12.0,1.0,187.0,2.8,10.5,0.268,1.0,5.4,0.19,1.8,5.1,0.35,0.317,0.8,1.5,0.5,2.3,6.9,9.2,5.6,1.8,0.3,2.3,5.6,7.4,84.0,109.0,,2018,2017-18
427.0,Ömer Aşık,31.0,2TM,C,18.0,0.0,182.0,2.4,5.8,0.409,0.0,0.0,,2.4,5.8,0.409,0.409,1.1,3.4,0.308,2.4,10.0,12.4,0.8,0.5,1.1,2.4,5.3,5.8,76.0,110.0,,2018,2017-18
427.0,Ömer Aşık,31.0,NOP,C,14.0,0.0,121.0,2.8,6.3,0.438,0.0,0.0,,2.8,6.3,0.438,0.438,1.6,4.7,0.333,2.8,11.8,14.6,0.8,0.4,0.8,2.0,5.5,7.1,85.0,109.0,,2018,2017-18
427.0,Ömer Aşık,31.0,CHI,C,4.0,0.0,61.0,1.6,4.8,0.333,0.0,0.0,,1.6,4.8,0.333,0.333,0.0,0.8,0.0,1.6,6.4,8.0,0.8,0.8,1.6,3.2,4.8,3.2,52.0,112.0,,2018,2017-18
428.0,Jalen Jones,24.0,2TM,SF,16.0,0.0,181.0,7.2,18.8,0.382,2.8,7.2,0.385,4.4,11.6,0.381,0.456,3.3,5.2,0.632,3.6,6.9,10.5,1.1,1.4,0.3,1.9,6.1,20.4,98.0,110.0,,2018,2017-18
428.0,Jalen Jones,24.0,NOP,SF,4.0,0.0,19.0,2.5,10.1,0.25,2.5,2.5,1.0,0.0,7.5,0.0,0.375,5.0,5.0,1.0,0.0,7.5,7.5,0.0,0.0,0.0,0.0,5.0,12.6,111.0,113.0,,2018,2017-18
428.0,Jalen Jones,24.0,DAL,SF,12.0,0.0,162.0,7.7,19.8,0.391,2.8,7.7,0.36,5.0,12.1,0.41,0.461,3.1,5.3,0.588,4.0,6.8,10.8,1.2,1.5,0.3,2.2,6.2,21.4,97.0,110.0,,2018,2017-18
