Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,season_end_year,season
12.0,David Lee,29.0,GSW,PF,79.0,79.0,2907.0,10.5,20.3,0.519,0.0,0.1,0.0,10.5,20.2,0.521,0.519,4.5,5.6,0.797,3.8,11.7,15.5,4.9,1.2,0.4,3.6,4.3,25.5,110.0,104.0,"MVP-12,AS,NBA3",2013,2012-13
13.0,Luol Deng,27.0,CHI,SF,75.0,75.0,2903.0,8.6,20.2,0.426,1.4,4.3,0.322,7.2,15.9,0.455,0.461,4.3,5.2,0.816,3.0,5.8,8.8,4.1,1.5,0.6,2.7,1.9,22.9,105.0,105.0,"DPOY-15,AS",2013,2012-13
14.0,Brandon Jennings,23.0,MIL,PG,80.0,80.0,2897.0,8.7,21.8,0.399,3.0,8.1,0.375,5.7,13.8,0.412,0.468,4.0,4.9,0.819,1.0,3.3,4.3,9.1,2.2,0.2,3.6,2.7,24.4,106.0,108.0,,2013,2012-13
15.0,Evan Turner,24.0,PHI,SF,82.0,82.0,2892.0,8.0,19.2,0.419,1.1,2.9,0.365,7.0,16.3,0.428,0.446,2.8,3.8,0.74,1.0,8.4,9.4,6.5,1.3,0.3,3.4,3.6,20.0,95.0,106.0,,2013,2012-13
16.0,LeBron James,28.0,MIA,PF,76.0,76.0,2877.0,14.1,24.9,0.565,1.9,4.7,0.406,12.2,20.2,0.602,0.603,7.4,9.8,0.753,1.8,9.4,11.2,10.1,2.4,1.2,4.2,2.0,37.5,125.0,101.0,"MVP-1,DPOY-2,AS,NBA1,DEF1",2013,2012-13
17.0,Russell Westbrook,24.0,OKC,PG,82.0,82.0,2861.0,12.1,27.6,0.438,1.7,5.4,0.323,10.4,22.2,0.466,0.47,8.3,10.3,0.8,2.0,5.7,7.7,10.9,2.6,0.4,4.9,3.4,34.2,111.0,103.0,"MVP-9,DPOY-17,AS,NBA2",2013,2012-13
18.0,Kemba Walker,22.0,CHA,PG,82.0,82.0,2859.0,9.7,22.8,0.423,2.0,6.1,0.322,7.7,16.7,0.459,0.466,5.4,6.8,0.798,1.1,4.1,5.2,8.6,2.9,0.6,3.7,2.8,26.7,105.0,111.0,,2013,2012-13
19.0,Deron Williams,28.0,BRK,PG,78.0,78.0,2842.0,9.4,21.4,0.44,3.2,8.5,0.378,6.2,12.9,0.482,0.516,6.0,7.0,0.859,0.6,3.9,4.4,11.5,1.4,0.6,4.1,3.7,28.1,118.0,109.0,,2013,2012-13
20.0,Nicolas Batum,24.0,POR,SF,73.0,73.0,2807.0,6.6,15.6,0.423,3.1,8.3,0.372,3.5,7.3,0.481,0.522,3.3,3.9,0.848,1.8,5.9,7.7,6.7,1.7,1.6,3.6,2.6,19.6,109.0,109.0,,2013,2012-13
21.0,Marc Gasol,28.0,MEM,C,80.0,80.0,2796.0,8.3,16.9,0.494,0.0,0.3,0.071,8.3,16.6,0.501,0.494,5.2,6.1,0.848,3.6,8.5,12.1,6.2,1.6,2.7,3.0,5.0,21.9,115.0,98.0,"MVP-12,DPOY-1,NBA2,DEF2",2013,2012-13
22.0,LaMarcus Aldridge,27.0,POR,PF,74.0,74.0,2790.0,12.0,24.8,0.484,0.0,0.3,0.143,12.0,24.6,0.488,0.485,5.3,6.6,0.81,3.3,9.3,12.6,3.6,1.2,1.7,2.7,3.5,29.4,108.0,107.0,AS,2013,2012-13
23.0,Andre Iguodala,29.0,DEN,SG,80.0,80.0,2779.0,7.2,16.0,0.451,1.7,5.2,0.317,5.5,10.8,0.515,0.502,2.8,4.9,0.574,1.5,6.2,7.7,7.9,2.5,0.9,3.7,2.3,18.9,105.0,105.0,DPOY-9,2013,2012-13
24.0,Chandler Parsons,24.0,HOU,SF,76.0,76.0,2758.0,8.3,17.0,0.486,2.8,7.2,0.385,5.5,9.9,0.559,0.567,2.0,2.8,0.729,1.4,5.9,7.3,4.9,1.4,0.6,2.7,2.7,21.3,113.0,108.0,,2013,2012-13
25.0,Mike Conley,25.0,MEM,PG,80.0,80.0,2757.0,8.2,18.5,0.44,2.1,5.8,0.362,6.1,12.7,0.476,0.497,4.6,5.6,0.83,0.8,3.6,4.4,9.6,3.4,0.5,3.7,3.4,23.0,111.0,100.0,"DPOY-21,DEF2",2013,2012-13
26.0,Al Horford,26.0,ATL,C,74.0,74.0,2756.0,10.8,19.9,0.543,0.1,0.1,0.5,10.8,19.8,0.544,0.545,2.5,3.9,0.644,3.7,10.6,14.2,4.5,1.5,1.5,2.8,3.1,24.2,110.0,102.0,,2013,2012-13
27.0,Dwight Howard,27.0,LAL,C,76.0,76.0,2722.0,8.8,15.2,0.578,0.0,0.1,0.167,8.8,15.1,0.581,0.579,6.6,13.5,0.492,4.7,13.0,17.6,2.0,1.6,3.5,4.2,5.4,24.2,105.0,100.0,"DPOY-14,AS,NBA3",2013,2012-13
28.0,Greg Monroe,22.0,DET,C,81.0,81.0,2687.0,10.1,20.8,0.486,0.0,0.1,0.0,10.1,20.7,0.488,0.486,5.3,7.7,0.689,4.6,10.6,15.3,5.5,2.1,1.1,4.6,3.7,25.5,104.0,105.0,,2013,2012-13
29.0,Rudy Gay,26.0,2TM,SF,75.0,74.0,2687.0,10.4,25.1,0.416,1.7,5.2,0.323,8.7,19.9,0.44,0.449,4.8,5.9,0.814,2.0,7.2,9.2,4.0,2.3,1.1,4.0,3.6,27.3,98.0,102.0,,2013,2012-13
29.0,Rudy Gay,26.0,MEM,SF,42.0,42.0,1541.0,9.9,24.2,0.408,1.4,4.5,0.31,8.5,19.7,0.431,0.438,4.3,5.5,0.776,2.0,6.8,8.8,3.8,2.0,1.1,3.7,3.1,25.5,97.0,101.0,,2013,2012-13
29.0,Rudy Gay,26.0,TOR,SF,33.0,32.0,1146.0,11.1,26.2,0.425,2.0,6.1,0.336,9.1,20.1,0.452,0.464,5.5,6.4,0.856,2.0,7.8,9.8,4.4,2.6,1.0,4.4,4.4,29.8,99.0,105.0,,2013,2012-13
30.0,Greivis Vásquez,26.0,NOH,PG,78.0,78.0,2685.0,8.8,20.4,0.433,1.7,4.9,0.342,7.2,15.5,0.462,0.474,2.5,3.1,0.805,0.9,5.9,6.8,14.2,1.3,0.1,5.0,3.8,21.9,105.0,112.0,,2013,2012-13
31.0,Josh Smith,27.0,ATL,PF,76.0,76.0,2683.0,10.6,22.8,0.465,1.2,3.9,0.303,9.4,18.9,0.498,0.491,3.2,6.2,0.517,2.6,9.8,12.3,6.2,1.8,2.6,4.4,3.4,25.6,97.0,101.0,,2013,2012-13
32.0,J.R. Smith,27.0,NYK,SG,80.0,0.0,2678.0,10.5,24.9,0.422,3.1,8.7,0.356,7.4,16.2,0.458,0.484,4.7,6.2,0.762,1.3,7.2,8.5,4.4,2.0,0.5,2.7,4.5,28.9,107.0,106.0,6MOY-1,2013,2012-13
33.0,Joe Johnson,31.0,BRK,SG,72.0,72.0,2642.0,9.1,21.5,0.423,3.0,8.1,0.375,6.1,13.4,0.452,0.493,2.7,3.3,0.82,1.1,3.4,4.5,5.2,1.0,0.3,2.5,2.0,23.9,109.0,111.0,,2013,2012-13
34.0,Jeremy Lin,24.0,HOU,PG,82.0,82.0,2640.0,7.5,17.0,0.441,1.6,4.9,0.339,5.8,12.1,0.483,0.49,4.1,5.2,0.785,0.6,4.1,4.7,9.4,2.5,0.5,4.5,3.9,20.7,106.0,107.0,,2013,2012-13
35.0,Tayshaun Prince,32.0,2TM,SF,82.0,81.0,2631.0,7.3,16.7,0.438,0.8,1.9,0.404,6.5,14.8,0.442,0.461,2.0,2.6,0.738,1.5,5.9,7.4,4.0,1.0,0.5,1.8,1.7,17.3,103.0,108.0,,2013,2012-13
35.0,Tayshaun Prince,32.0,DET,SF,45.0,45.0,1457.0,7.8,17.6,0.444,0.8,1.9,0.434,7.0,15.6,0.445,0.468,2.7,3.4,0.796,1.6,6.0,7.6,4.0,0.8,0.5,2.0,1.6,19.1,105.0,111.0,,2013,2012-13
35.0,Tayshaun Prince,32.0,MEM,SF,37.0,36.0,1174.0,6.7,15.5,0.429,0.7,1.9,0.366,6.0,13.6,0.437,0.451,1.0,1.7,0.595,1.3,5.8,7.2,3.9,1.2,0.6,1.6,1.9,15.0,100.0,103.0,,2013,2012-13
36.0,Thaddeus Young,24.0,PHI,PF,76.0,76.0,2629.0,10.2,19.2,0.531,0.0,0.2,0.125,10.2,19.1,0.535,0.532,2.2,3.8,0.574,3.7,7.8,11.5,2.5,2.7,1.1,1.8,3.8,22.6,109.0,103.0,,2013,2012-13
37.0,Jeff Teague,24.0,ATL,PG,80.0,78.0,2628.0,8.7,19.2,0.451,1.8,4.9,0.359,6.9,14.3,0.482,0.496,3.9,4.5,0.881,0.5,3.1,3.5,11.4,2.3,0.6,4.5,3.6,23.0,106.0,106.0,,2013,2012-13
38.0,George Hill,26.0,IND,PG,76.0,76.0,2620.0,7.8,17.7,0.443,2.6,7.2,0.368,5.2,10.5,0.494,0.518,3.5,4.3,0.817,1.0,4.8,5.8,7.2,1.6,0.5,2.4,2.7,21.9,117.0,102.0,,2013,2012-13
39.0,Zach Randolph,31.0,MEM,PF,76.0,75.0,2607.0,9.8,21.3,0.46,0.0,0.5,0.087,9.8,20.8,0.469,0.461,4.7,6.2,0.75,6.5,11.3,17.8,2.2,1.3,0.6,3.1,3.7,24.3,106.0,99.0,AS,2013,2012-13
40.0,Blake Griffin,23.0,LAC,PF,80.0,80.0,2598.0,11.7,21.7,0.538,0.1,0.6,0.179,11.6,21.2,0.548,0.541,5.7,8.6,0.66,3.8,9.6,13.4,6.1,2.0,1.0,3.8,4.7,29.2,114.0,102.0,"AS,NBA2",2013,2012-13
41.0,Goran Dragić,26.0,PHO,PG,77.0,77.0,2581.0,8.0,18.0,0.443,1.8,5.5,0.319,6.2,12.5,0.497,0.491,4.9,6.5,0.748,1.2,3.5,4.7,11.3,2.5,0.5,4.2,4.3,22.6,109.0,109.0,,2013,2012-13
42.0,Al Jefferson,28.0,UTA,C,78.0,78.0,2578.0,12.5,25.3,0.494,0.0,0.3,0.118,12.5,25.0,0.5,0.495,3.4,4.4,0.77,3.2,11.5,14.7,3.4,1.6,1.8,2.2,3.5,28.5,109.0,104.0,,2013,2012-13
43.0,Paul Pierce,35.0,BOS,SF,77.0,77.0,2575.0,9.7,22.2,0.436,2.9,7.8,0.38,6.7,14.4,0.466,0.502,6.8,8.6,0.787,0.9,9.0,9.9,7.5,1.7,0.6,4.3,4.3,29.1,106.0,102.0,,2013,2012-13
44.0,Tristan Thompson,21.0,CLE,PF,82.0,82.0,2564.0,7.9,16.2,0.488,0.0,0.1,0.0,7.9,16.1,0.49,0.488,3.6,5.9,0.608,6.2,9.5,15.7,2.2,1.2,1.4,2.5,4.7,19.4,108.0,108.0,,2013,2012-13
45.0,Nikola Vučević,22.0,ORL,C,77.0,77.0,2559.0,9.4,18.1,0.519,0.0,0.1,0.0,9.4,18.0,0.52,0.519,1.8,2.6,0.683,5.6,13.1,18.7,2.9,1.2,1.6,2.9,4.4,20.5,106.0,105.0,,2013,2012-13
46.0,Carlos Boozer,31.0,CHI,PF,79.0,79.0,2546.0,11.5,24.1,0.477,0.0,0.0,0.0,11.5,24.0,0.478,0.477,4.1,5.6,0.731,3.7,12.6,16.3,3.8,1.4,0.6,3.7,5.0,27.0,101.0,100.0,,2013,2012-13
47.0,Alonzo Gee,25.0,CLE,SF,82.0,82.0,2541.0,6.2,15.2,0.41,1.4,4.5,0.315,4.8,10.7,0.45,0.456,3.3,4.2,0.795,1.5,5.0,6.6,2.7,2.2,0.6,2.7,4.1,17.2,99.0,110.0,,2013,2012-13
48.0,Metta World Peace,33.0,LAL,SF,75.0,66.0,2530.0,6.7,16.6,0.403,2.8,8.3,0.342,3.8,8.3,0.464,0.488,2.5,3.4,0.734,2.0,5.4,7.5,2.3,2.5,0.8,2.0,4.0,18.7,105.0,106.0,,2013,2012-13
49.0,Ty Lawson,25.0,DEN,PG,73.0,71.0,2513.0,9.0,19.5,0.461,1.7,4.7,0.366,7.3,14.8,0.491,0.505,4.7,6.2,0.756,0.7,3.3,4.0,10.1,2.1,0.2,3.7,2.7,24.4,113.0,109.0,MVP-12,2013,2012-13
50.0,Ryan Anderson,24.0,NOH,PF,81.0,22.0,2503.0,10.2,24.2,0.423,4.6,12.1,0.382,5.6,12.1,0.464,0.519,3.3,3.9,0.844,4.1,7.1,11.2,2.1,0.9,0.7,2.1,3.9,28.4,114.0,112.0,6MOY-5,2013,2012-13
51.0,Serge Ibaka,23.0,OKC,PF,80.0,80.0,2486.0,9.2,16.1,0.573,0.4,1.2,0.351,8.8,14.9,0.591,0.586,3.0,4.0,0.749,4.6,8.2,12.8,0.9,0.6,5.0,2.6,4.4,21.8,117.0,101.0,"DPOY-3,DEF1",2013,2012-13
52.0,Carmelo Anthony,28.0,NYK,PF,67.0,67.0,2482.0,14.4,32.1,0.449,3.4,8.9,0.379,11.0,23.2,0.476,0.502,9.2,11.0,0.83,2.9,7.0,9.9,3.7,1.1,0.7,3.8,4.4,41.4,112.0,108.0,"MVP-3,AS,NBA2",2013,2012-13
53.0,Luke Ridnour,31.0,MIN,SG,82.0,82.0,2474.0,7.7,16.9,0.453,1.4,4.4,0.311,6.3,12.5,0.503,0.493,2.9,3.4,0.848,0.9,3.4,4.3,6.5,1.7,0.3,2.7,3.9,19.6,107.0,108.0,,2013,2012-13
54.0,Ömer Aşık,26.0,HOU,C,82.0,82.0,2464.0,6.7,12.4,0.541,0.0,0.0,0.0,6.7,12.4,0.542,0.541,3.4,6.1,0.562,5.6,13.8,19.4,1.5,0.9,1.8,3.5,4.5,16.9,105.0,103.0,,2013,2012-13
55.0,Chris Bosh,28.0,MIA,C,74.0,74.0,2454.0,10.5,19.6,0.535,0.5,1.6,0.284,10.0,18.0,0.557,0.546,5.2,6.5,0.798,2.8,8.0,10.8,2.7,1.4,2.2,2.8,3.6,26.6,114.0,103.0,AS,2013,2012-13
56.0,David West,32.0,IND,PF,73.0,73.0,2435.0,11.0,22.1,0.498,0.1,0.4,0.211,10.9,21.6,0.503,0.5,5.3,6.9,0.768,3.2,9.1,12.3,4.7,1.6,1.5,3.4,3.3,27.3,110.0,99.0,,2013,2012-13
57.0,Joakim Noah,27.0,CHI,C,66.0,64.0,2426.0,6.7,14.0,0.481,0.0,0.1,0.0,6.7,13.8,0.485,0.481,3.9,5.2,0.751,5.8,10.5,16.2,5.8,1.7,3.1,3.9,4.1,17.4,107.0,99.0,"MVP-12,DPOY-4,AS,DEF1",2013,2012-13
58.0,Wesley Matthews,26.0,POR,SG,69.0,69.0,2403.0,7.7,17.7,0.436,3.7,9.3,0.398,4.0,8.4,0.478,0.54,3.3,4.1,0.797,0.8,3.4,4.2,3.8,2.0,0.4,2.4,3.8,22.3,111.0,111.0,,2013,2012-13
59.0,Dwyane Wade,31.0,MIA,SG,69.0,69.0,2391.0,12.6,24.2,0.521,0.4,1.5,0.258,12.2,22.7,0.537,0.528,6.8,9.4,0.725,1.9,5.7,7.6,7.8,2.8,1.2,4.3,3.1,32.4,112.0,103.0,"MVP-10,DPOY-16,AS,NBA3",2013,2012-13
60.0,JJ Redick,28.0,2TM,SG,78.0,13.0,2379.0,8.3,19.1,0.434,3.6,9.8,0.366,4.7,9.3,0.506,0.528,3.7,4.1,0.9,0.4,3.3,3.7,6.4,0.8,0.2,3.0,2.5,23.9,111.0,113.0,6MOY-14,2013,2012-13
60.0,JJ Redick,28.0,ORL,SG,50.0,11.0,1575.0,8.7,19.2,0.45,3.9,9.9,0.39,4.8,9.3,0.514,0.551,3.8,4.3,0.891,0.3,3.6,3.9,7.3,1.0,0.2,3.5,2.3,25.0,112.0,113.0,,2013,2012-13
60.0,JJ Redick,28.0,MIL,SG,28.0,2.0,804.0,7.6,18.8,0.403,3.0,9.5,0.318,4.5,9.3,0.49,0.483,3.5,3.8,0.918,0.5,2.8,3.3,4.8,0.6,0.3,2.1,3.0,21.7,109.0,112.0,,2013,2012-13
61.0,Paul Millsap,27.0,UTA,PF,78.0,78.0,2375.0,9.5,19.4,0.49,0.3,0.9,0.333,9.2,18.6,0.498,0.498,5.9,7.9,0.742,3.9,8.4,12.3,4.5,2.3,1.8,3.1,5.2,25.2,112.0,104.0,,2013,2012-13
62.0,Darren Collison,25.0,DAL,PG,81.0,47.0,2372.0,7.3,15.6,0.471,1.0,2.9,0.353,6.3,12.7,0.498,0.504,5.2,5.9,0.88,0.7,4.0,4.7,8.9,2.2,0.2,3.7,3.0,20.9,111.0,109.0,,2013,2012-13
63.0,Brandon Knight,21.0,DET,PG,75.0,75.0,2365.0,8.0,19.6,0.407,2.7,7.3,0.367,5.3,12.3,0.43,0.475,3.7,5.0,0.733,1.2,4.3,5.5,6.8,1.3,0.2,4.6,3.5,22.3,98.0,111.0,,2013,2012-13
64.0,Jarrett Jack,29.0,GSW,SG,79.0,4.0,2349.0,8.4,18.5,0.452,1.8,4.4,0.404,6.6,14.1,0.466,0.499,3.6,4.3,0.843,0.5,4.8,5.3,9.5,1.3,0.2,3.4,2.9,22.1,110.0,108.0,6MOY-3,2013,2012-13
65.0,Chris Paul,27.0,LAC,PG,70.0,70.0,2335.0,9.3,19.3,0.481,1.7,5.2,0.328,7.6,14.1,0.538,0.526,6.5,7.3,0.885,1.2,4.7,5.9,15.3,3.8,0.2,3.6,3.2,26.7,127.0,102.0,"MVP-4,DPOY-11,AS,NBA1,DEF1",2013,2012-13
66.0,Amir Johnson,25.0,TOR,PF,81.0,38.0,2325.0,7.7,13.8,0.554,0.1,0.3,0.385,7.6,13.5,0.558,0.559,3.1,4.3,0.727,5.2,8.8,14.0,2.8,1.8,2.5,2.7,6.9,18.6,116.0,104.0,,2013,2012-13
67.0,J.J. Hickson,24.0,POR,C,80.0,80.0,2323.0,9.5,16.8,0.562,0.0,0.0,0.0,9.5,16.8,0.563,0.562,4.1,6.1,0.679,6.0,12.7,18.7,2.0,1.1,1.2,3.3,3.6,23.0,113.0,106.0,,2013,2012-13
68.0,Raymond Felton,28.0,NYK,PG,68.0,68.0,2313.0,8.7,20.4,0.427,2.1,6.0,0.36,6.6,14.4,0.455,0.48,2.3,3.0,0.789,1.2,3.3,4.5,8.6,2.2,0.3,3.6,3.0,21.9,105.0,108.0,,2013,2012-13
69.0,Danilo Gallinari,24.0,DEN,SF,71.0,71.0,2309.0,8.0,19.0,0.418,3.0,7.9,0.373,5.0,11.1,0.45,0.495,6.3,7.6,0.822,1.4,6.6,8.0,3.8,1.4,0.8,2.4,2.8,25.1,116.0,107.0,,2013,2012-13
70.0,Arron Afflalo,27.0,ORL,SF,64.0,64.0,2307.0,9.0,20.4,0.439,1.6,5.4,0.3,7.3,15.0,0.489,0.478,4.3,5.0,0.857,0.7,4.7,5.4,4.7,0.9,0.2,3.1,3.1,23.9,102.0,112.0,,2013,2012-13
71.0,Kyle Singler,24.0,DET,SF,82.0,74.0,2293.0,6.3,14.8,0.428,1.6,4.6,0.35,4.7,10.2,0.464,0.483,2.3,2.9,0.806,2.5,5.1,7.6,1.8,1.3,0.9,2.3,5.0,16.6,102.0,110.0,,2013,2012-13
72.0,DeMarcus Cousins,22.0,SAC,C,75.0,74.0,2289.0,10.8,23.2,0.465,0.1,0.5,0.182,10.7,22.7,0.471,0.467,7.0,9.5,0.738,5.0,11.7,16.7,4.5,2.4,1.2,5.0,6.0,28.7,102.0,106.0,,2013,2012-13
73.0,Jason Thompson,26.0,SAC,PF,82.0,81.0,2285.0,8.4,16.7,0.502,0.0,0.1,0.0,8.4,16.6,0.504,0.502,3.2,4.6,0.694,3.9,8.5,12.3,1.9,1.1,1.4,2.3,5.1,20.0,108.0,111.0,,2013,2012-13
74.0,Lance Stephenson,22.0,IND,SG,78.0,72.0,2278.0,6.4,14.0,0.46,1.4,4.4,0.33,5.0,9.6,0.52,0.512,1.8,2.7,0.652,1.1,6.0,7.1,5.2,1.9,0.4,2.5,3.8,16.1,106.0,101.0,,2013,2012-13
75.0,John Salmons,33.0,SAC,SF,76.0,72.0,2278.0,5.5,13.8,0.399,2.2,6.0,0.371,3.3,7.8,0.42,0.48,1.9,2.5,0.773,0.7,3.9,4.7,5.1,1.1,0.6,1.9,3.2,15.1,106.0,115.0,,2013,2012-13
76.0,Roy Hibbert,26.0,IND,C,79.0,79.0,2269.0,9.0,20.2,0.448,0.0,0.1,0.25,9.0,20.1,0.449,0.449,3.9,5.3,0.741,6.9,8.4,15.4,2.7,0.9,4.8,3.8,6.5,22.0,101.0,97.0,DPOY-10,2013,2012-13
77.0,Kyle Korver,31.0,ATL,SF,74.0,60.0,2259.0,6.4,13.8,0.461,4.3,9.5,0.457,2.0,4.3,0.471,0.618,1.5,1.8,0.859,0.5,6.2,6.7,3.3,1.6,0.8,1.6,3.9,18.6,119.0,105.0,,2013,2012-13
78.0,Brook Lopez,24.0,BRK,C,74.0,74.0,2253.0,13.7,26.3,0.521,0.0,0.0,0.0,13.7,26.2,0.522,0.521,7.1,9.4,0.758,5.0,7.3,12.3,1.7,0.8,3.7,3.1,3.6,34.5,114.0,105.0,AS,2013,2012-13
79.0,Jeff Green,26.0,BOS,PF,81.0,17.0,2252.0,8.7,18.7,0.467,1.6,4.2,0.385,7.1,14.5,0.49,0.51,5.0,6.2,0.808,1.3,6.1,7.4,3.0,1.3,1.6,3.1,4.1,24.1,104.0,104.0,,2013,2012-13
80.0,Randy Foye,29.0,UTA,SG,82.0,72.0,2249.0,6.9,17.3,0.397,4.2,10.2,0.41,2.7,7.1,0.378,0.518,2.8,3.4,0.819,0.4,2.6,3.0,3.9,1.5,0.6,2.2,4.5,20.7,110.0,111.0,,2013,2012-13
81.0,Kenneth Faried,23.0,DEN,PF,80.0,80.0,2248.0,8.5,15.5,0.552,0.0,0.0,,8.5,15.5,0.552,0.552,3.7,6.0,0.613,5.8,10.6,16.5,1.7,1.8,1.9,2.5,5.3,20.7,116.0,102.0,DPOY-17,2013,2012-13
82.0,Brandon Bass,27.0,BOS,PF,81.0,69.0,2239.0,6.7,13.8,0.486,0.0,0.0,0.0,6.7,13.7,0.487,0.486,3.0,3.5,0.86,3.0,6.9,9.9,2.0,1.0,1.5,1.9,4.4,16.4,107.0,104.0,,2013,2012-13
83.0,Spencer Hawes,24.0,PHI,C,82.0,40.0,2233.0,8.9,19.2,0.464,0.7,2.1,0.356,8.1,17.1,0.477,0.483,2.9,3.7,0.777,4.1,9.8,13.9,4.3,0.6,2.7,3.1,5.5,21.4,103.0,104.0,,2013,2012-13
84.0,Jamal Crawford,32.0,LAC,SG,76.0,0.0,2230.0,10.5,24.0,0.438,3.5,9.4,0.376,7.0,14.6,0.477,0.511,5.1,5.9,0.871,0.5,2.5,3.0,4.6,1.9,0.3,3.4,1.7,29.6,109.0,108.0,6MOY-2,2013,2012-13
85.0,Thabo Sefolosha,28.0,OKC,SG,81.0,81.0,2229.0,5.2,10.8,0.481,2.5,6.0,0.419,2.7,4.8,0.558,0.597,1.3,1.6,0.826,1.3,6.0,7.3,2.9,2.4,1.0,1.5,4.1,14.1,121.0,103.0,,2013,2012-13
86.0,Danny Green,25.0,SAS,SG,80.0,80.0,2201.0,6.9,15.4,0.448,4.1,9.6,0.429,2.8,5.8,0.48,0.581,1.6,1.8,0.848,0.8,4.8,5.6,3.3,2.1,1.3,2.2,2.9,19.4,110.0,102.0,,2013,2012-13
87.0,Martell Webster,26.0,WAS,SF,76.0,62.0,2200.0,6.7,15.1,0.442,3.3,7.8,0.422,3.4,7.3,0.463,0.551,4.0,4.7,0.848,1.3,5.7,7.0,3.4,1.2,0.4,2.1,3.9,20.6,115.0,106.0,,2013,2012-13
88.0,Bismack Biyombo,20.0,CHA,C,80.0,65.0,2186.0,3.7,8.3,0.451,0.0,0.0,,3.7,8.3,0.451,0.451,1.8,3.4,0.521,4.7,9.3,14.0,0.8,0.7,3.4,2.0,4.7,9.3,98.0,109.0,,2013,2012-13
89.0,Luis Scola,32.0,PHO,PF,82.0,67.0,2184.0,10.2,21.5,0.472,0.1,0.4,0.188,10.1,21.1,0.477,0.474,4.3,5.4,0.787,3.7,9.0,12.7,4.3,1.6,0.8,3.0,6.0,24.6,105.0,107.0,,2013,2012-13
