Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,season_end_year,season
29.0,Arron Afflalo,29.0,2TM,SG,78.0,72.0,2502.0,7.5,17.8,0.424,2.4,6.7,0.354,5.2,11.1,0.466,0.491,3.4,4.0,0.843,0.5,4.4,5.0,2.6,0.8,0.1,2.3,3.4,20.8,103.0,111.0,,2015,2014-15
29.0,Arron Afflalo,29.0,DEN,SG,53.0,53.0,1750.0,8.0,18.8,0.428,2.3,6.9,0.337,5.7,11.8,0.481,0.49,3.6,4.3,0.841,0.6,4.5,5.1,2.9,0.9,0.1,2.4,3.1,22.0,104.0,112.0,,2015,2014-15
29.0,Arron Afflalo,29.0,POR,SG,25.0,19.0,752.0,6.4,15.4,0.414,2.4,6.1,0.4,3.9,9.3,0.423,0.493,2.7,3.2,0.851,0.4,4.1,4.5,1.9,0.6,0.1,2.2,4.0,17.9,100.0,108.0,,2015,2014-15
30.0,LeBron James,30.0,CLE,SF,69.0,69.0,2493.0,13.0,26.7,0.488,2.5,7.1,0.354,10.5,19.6,0.536,0.535,7.8,11.0,0.71,1.1,7.6,8.7,10.7,2.3,1.0,5.7,2.8,36.3,112.0,105.0,"MVP-3,DPOY-13,AS,NBA1",2015,2014-15
31.0,Draymond Green,24.0,GSW,PF,79.0,79.0,2490.0,6.7,15.0,0.443,2.2,6.5,0.337,4.5,8.6,0.523,0.516,2.6,3.9,0.66,2.2,10.5,12.7,5.7,2.4,1.9,2.6,5.0,18.1,110.0,97.0,"DPOY-2,DEF1",2015,2014-15
32.0,Elfrid Payton,20.0,ORL,PG,82.0,63.0,2489.0,6.2,14.5,0.425,0.2,0.9,0.262,6.0,13.7,0.435,0.433,2.4,4.4,0.551,2.2,5.0,7.2,11.0,2.9,0.4,4.2,4.0,15.0,97.0,107.0,ROY-4,2015,2014-15
33.0,Wilson Chandler,27.0,DEN,SF,78.0,75.0,2471.0,8.4,19.7,0.429,2.8,8.2,0.342,5.6,11.5,0.49,0.5,2.2,2.9,0.775,1.9,7.7,9.6,2.7,1.2,0.6,2.2,4.7,21.9,104.0,109.0,,2015,2014-15
34.0,Klay Thompson,24.0,GSW,SG,77.0,77.0,2455.0,12.0,25.8,0.463,4.8,10.8,0.439,7.2,15.0,0.481,0.555,4.5,5.1,0.879,0.5,4.4,4.9,4.4,1.7,1.2,3.0,2.4,33.2,112.0,104.0,"MVP-10,AS,NBA3",2015,2014-15
35.0,Anthony Davis,21.0,NOP,PF,68.0,68.0,2455.0,13.7,25.7,0.535,0.0,0.3,0.083,13.7,25.4,0.54,0.536,7.9,9.9,0.805,3.7,11.2,14.9,3.2,2.1,4.3,2.0,3.0,35.4,122.0,100.0,"MVP-5,DPOY-4,AS,NBA1,DEF2",2015,2014-15
36.0,Jeff Green,28.0,2TM,SF,78.0,70.0,2454.0,8.7,20.2,0.43,2.0,6.1,0.332,6.7,14.1,0.473,0.48,5.0,6.0,0.833,1.3,5.5,6.8,2.8,1.1,0.7,2.3,3.1,24.4,106.0,106.0,,2015,2014-15
36.0,Jeff Green,28.0,BOS,SF,33.0,33.0,1093.0,9.4,21.8,0.434,2.2,7.1,0.305,7.3,14.7,0.495,0.483,5.5,6.6,0.84,1.0,5.5,6.5,2.4,1.2,0.6,2.6,3.0,26.6,104.0,107.0,,2015,2014-15
36.0,Jeff Green,28.0,MEM,SF,45.0,37.0,1361.0,8.1,18.9,0.427,1.9,5.3,0.362,6.1,13.6,0.452,0.478,4.5,5.5,0.825,1.6,5.5,7.2,3.1,1.0,0.8,2.0,3.1,22.6,108.0,105.0,,2015,2014-15
37.0,Marcin Gortat,30.0,WAS,C,82.0,82.0,2453.0,9.2,16.2,0.566,0.0,0.1,0.0,9.2,16.1,0.569,0.566,2.6,3.7,0.703,3.8,11.2,15.0,2.0,1.0,2.3,2.1,4.0,20.9,114.0,100.0,,2015,2014-15
38.0,Thaddeus Young,26.0,2TM,PF,76.0,68.0,2434.0,9.5,20.3,0.466,0.8,2.4,0.33,8.7,17.9,0.484,0.486,2.8,4.2,0.655,2.7,6.0,8.6,3.6,2.6,0.5,2.5,3.6,22.5,102.0,109.0,,2015,2014-15
38.0,Thaddeus Young,26.0,MIN,PF,48.0,48.0,1605.0,9.2,20.3,0.451,0.6,2.1,0.292,8.6,18.2,0.469,0.466,2.8,4.1,0.682,2.4,5.4,7.8,4.3,2.7,0.5,2.4,3.6,21.7,101.0,111.0,,2015,2014-15
38.0,Thaddeus Young,26.0,BRK,PF,28.0,20.0,829.0,10.1,20.4,0.495,1.2,3.1,0.38,8.9,17.3,0.516,0.524,2.7,4.4,0.606,3.2,7.1,10.4,2.4,2.4,0.5,2.6,3.5,24.1,105.0,106.0,,2015,2014-15
39.0,Avery Bradley,24.0,BOS,SG,77.0,77.0,2428.0,9.0,20.9,0.429,2.6,7.3,0.352,6.4,13.6,0.47,0.49,1.6,2.1,0.79,0.9,4.0,5.0,2.8,1.7,0.3,2.2,3.7,22.1,99.0,107.0,,2015,2014-15
40.0,Luol Deng,29.0,MIA,SF,72.0,72.0,2421.0,8.0,17.2,0.469,1.7,4.8,0.355,6.3,12.4,0.513,0.518,4.2,5.5,0.761,2.2,6.0,8.2,3.0,1.4,0.5,2.4,2.4,22.0,110.0,109.0,,2015,2014-15
41.0,Kyle Korver,33.0,ATL,SG,75.0,75.0,2418.0,6.2,12.7,0.487,4.7,9.5,0.492,1.5,3.2,0.47,0.671,2.2,2.5,0.898,0.3,6.1,6.4,4.1,1.1,0.9,2.3,3.0,19.3,122.0,106.0,AS,2015,2014-15
42.0,Kyle Lowry,28.0,TOR,PG,70.0,70.0,2414.0,9.2,22.3,0.412,2.8,8.4,0.338,6.4,14.0,0.457,0.476,5.4,6.7,0.808,1.2,5.9,7.0,10.1,2.3,0.3,3.7,4.5,26.6,110.0,107.0,AS,2015,2014-15
43.0,JJ Redick,30.0,LAC,SG,78.0,78.0,2409.0,9.4,19.7,0.477,4.2,9.6,0.437,5.2,10.1,0.515,0.583,3.9,4.3,0.901,0.5,3.1,3.5,2.9,0.8,0.2,2.0,2.8,26.9,118.0,111.0,,2015,2014-15
44.0,Rudy Gay,28.0,SAC,SF,68.0,67.0,2408.0,10.6,23.3,0.455,1.7,4.6,0.359,9.0,18.7,0.479,0.491,7.0,8.2,0.858,2.0,6.3,8.3,5.2,1.5,0.9,3.8,3.3,29.9,110.0,110.0,,2015,2014-15
45.0,Paul Millsap,29.0,ATL,PF,73.0,73.0,2390.0,9.5,19.9,0.476,1.6,4.6,0.356,7.8,15.3,0.513,0.518,5.5,7.2,0.757,3.0,9.2,12.2,4.8,2.8,1.5,3.5,4.3,26.0,109.0,99.0,AS,2015,2014-15
46.0,P.J. Tucker,29.0,PHO,SF,78.0,63.0,2383.0,5.5,12.5,0.438,1.8,5.3,0.345,3.6,7.2,0.506,0.511,2.2,3.0,0.727,2.4,8.1,10.5,2.6,2.2,0.5,2.0,3.7,14.9,108.0,105.0,,2015,2014-15
47.0,Solomon Hill,23.0,IND,SF,82.0,78.0,2381.0,5.4,13.7,0.396,1.5,4.5,0.327,4.0,9.2,0.43,0.45,3.4,4.2,0.824,1.5,5.3,6.8,4.0,1.4,0.4,2.5,3.8,15.8,101.0,105.0,,2015,2014-15
48.0,Nicolas Batum,26.0,POR,SF,71.0,71.0,2380.0,5.1,12.8,0.4,2.1,6.6,0.324,3.0,6.2,0.481,0.483,1.8,2.1,0.857,1.3,7.6,8.9,7.3,1.7,0.9,2.8,2.3,14.2,106.0,103.0,,2015,2014-15
49.0,Khris Middleton,23.0,MIL,SF,79.0,58.0,2378.0,8.7,18.6,0.467,2.3,5.7,0.407,6.4,12.9,0.494,0.53,2.9,3.3,0.859,1.0,6.4,7.4,3.9,2.6,0.2,2.4,3.9,22.6,109.0,102.0,,2015,2014-15
50.0,Tobias Harris,22.0,ORL,SF,68.0,63.0,2369.0,9.5,20.5,0.466,1.9,5.2,0.364,7.7,15.3,0.5,0.512,4.2,5.3,0.788,1.6,7.7,9.3,2.7,1.5,0.8,2.5,2.9,25.1,107.0,108.0,,2015,2014-15
51.0,Mario Chalmers,28.0,MIA,PG,80.0,37.0,2368.0,6.0,14.8,0.403,1.6,5.5,0.294,4.3,9.3,0.467,0.458,4.6,5.9,0.774,0.5,4.1,4.6,6.8,2.7,0.2,3.9,5.6,18.1,100.0,107.0,,2015,2014-15
52.0,Blake Griffin,25.0,LAC,PF,67.0,67.0,2356.0,12.3,24.6,0.502,0.2,0.5,0.4,12.1,24.1,0.504,0.506,6.7,9.2,0.728,2.7,8.2,10.9,7.6,1.4,0.8,3.3,4.2,31.6,113.0,106.0,"MVP-8,AS,NBA3",2015,2014-15
53.0,Courtney Lee,29.0,MEM,SG,77.0,74.0,2354.0,6.4,14.3,0.448,2.0,5.0,0.402,4.4,9.3,0.473,0.518,2.5,2.9,0.86,0.5,3.5,3.9,3.3,1.7,0.3,1.7,2.9,17.2,109.0,106.0,,2015,2014-15
54.0,Harrison Barnes,22.0,GSW,SF,82.0,82.0,2318.0,6.7,13.8,0.482,1.8,4.5,0.405,4.8,9.3,0.519,0.548,2.3,3.2,0.72,2.5,7.1,9.5,2.4,1.3,0.4,1.5,3.1,17.4,116.0,104.0,,2015,2014-15
55.0,Al Horford,28.0,ATL,C,76.0,76.0,2318.0,11.4,21.3,0.538,0.2,0.8,0.306,11.2,20.5,0.547,0.544,2.4,3.1,0.759,2.9,9.1,12.0,5.4,1.5,2.2,2.2,2.7,25.5,114.0,102.0,AS,2015,2014-15
56.0,Gerald Henderson,27.0,CHO,SG,80.0,72.0,2315.0,8.3,18.9,0.437,1.0,3.0,0.331,7.2,15.9,0.457,0.463,4.1,4.8,0.848,0.8,5.3,6.1,4.6,1.1,0.5,2.5,3.0,21.6,102.0,106.0,,2015,2014-15
57.0,Danny Green,27.0,SAS,SG,81.0,80.0,2312.0,7.1,16.3,0.436,4.2,10.1,0.418,2.9,6.2,0.466,0.566,2.5,2.8,0.874,1.2,6.4,7.6,3.5,2.2,1.9,2.1,3.6,20.9,114.0,100.0,,2015,2014-15
58.0,Nerlens Noel,20.0,PHI,C,75.0,71.0,2311.0,6.6,14.2,0.462,0.0,0.0,,6.6,14.2,0.462,0.462,3.0,5.0,0.609,4.0,9.2,13.3,2.8,2.9,3.1,3.2,4.5,16.1,96.0,99.0,"ROY-3,DPOY-15",2015,2014-15
59.0,Zach Randolph,33.0,MEM,PF,71.0,71.0,2304.0,10.3,21.1,0.487,0.2,0.5,0.35,10.1,20.7,0.49,0.491,5.2,6.8,0.765,5.1,11.8,16.9,3.5,1.6,0.3,3.5,4.0,25.9,107.0,101.0,,2015,2014-15
60.0,Russell Westbrook,26.0,OKC,PG,67.0,67.0,2302.0,13.7,32.0,0.426,1.9,6.3,0.299,11.8,25.8,0.457,0.455,11.9,14.2,0.835,2.7,7.9,10.6,12.5,3.0,0.3,6.4,4.0,41.1,111.0,103.0,"MVP-4,AS,NBA2",2015,2014-15
61.0,Josh Smith,29.0,2TM,PF,83.0,35.0,2300.0,9.1,21.7,0.419,1.6,5.0,0.316,7.5,16.7,0.451,0.456,2.8,5.6,0.498,3.3,8.3,11.6,6.1,1.9,2.5,4.5,5.0,22.5,94.0,102.0,,2015,2014-15
61.0,Josh Smith,29.0,DET,PF,28.0,28.0,896.0,8.8,22.6,0.391,0.5,2.1,0.243,8.3,20.4,0.407,0.403,3.0,6.4,0.468,3.0,8.7,11.7,7.6,2.1,2.8,4.2,4.7,21.2,90.0,102.0,,2015,2014-15
61.0,Josh Smith,29.0,HOU,PF,55.0,7.0,1404.0,9.2,21.1,0.438,2.2,6.8,0.33,7.0,14.3,0.489,0.491,2.7,5.1,0.521,3.5,8.1,11.6,5.1,1.8,2.4,4.7,5.2,23.4,97.0,102.0,,2015,2014-15
62.0,Trey Burke,22.0,UTA,PG,76.0,43.0,2288.0,8.6,23.3,0.368,2.9,9.1,0.318,5.7,14.3,0.4,0.43,2.5,3.4,0.752,0.7,4.0,4.7,7.6,1.5,0.3,2.9,2.8,22.6,100.0,108.0,,2015,2014-15
63.0,Tyson Chandler,32.0,DAL,C,75.0,75.0,2286.0,6.5,9.7,0.666,0.0,0.0,,6.5,9.7,0.666,0.666,4.1,5.7,0.72,6.5,12.6,19.1,1.9,0.9,2.0,2.3,3.7,17.0,133.0,103.0,,2015,2014-15
64.0,Dirk Nowitzki,36.0,DAL,PF,77.0,77.0,2282.0,10.8,23.5,0.459,2.3,6.1,0.38,8.5,17.4,0.486,0.508,5.6,6.4,0.882,1.0,9.1,10.1,3.2,0.9,0.7,1.8,3.5,29.5,113.0,107.0,AS,2015,2014-15
65.0,Derrick Favors,23.0,UTA,PF,74.0,74.0,2280.0,11.2,21.4,0.525,0.0,0.1,0.167,11.2,21.2,0.527,0.526,5.2,7.7,0.669,4.6,9.6,14.1,2.6,1.4,2.9,2.8,4.9,27.6,113.0,102.0,,2015,2014-15
66.0,Matt Barnes,34.0,LAC,SF,76.0,74.0,2271.0,6.2,13.9,0.444,3.0,8.4,0.362,3.1,5.5,0.569,0.553,1.7,2.1,0.779,1.1,5.6,6.7,2.5,1.5,1.1,1.9,5.4,17.1,108.0,107.0,,2015,2014-15
67.0,Reggie Jackson,24.0,2TM,PG,77.0,40.0,2268.0,9.7,22.3,0.434,1.6,5.4,0.299,8.1,16.9,0.477,0.47,4.0,4.9,0.83,1.3,6.1,7.3,10.3,1.4,0.2,4.2,3.7,25.0,106.0,108.0,,2015,2014-15
67.0,Reggie Jackson,24.0,OKC,PG,50.0,13.0,1398.0,8.9,20.7,0.432,1.6,5.7,0.278,7.4,15.0,0.49,0.47,3.6,4.1,0.861,1.0,6.2,7.2,7.7,1.5,0.2,3.3,3.4,23.0,107.0,107.0,,2015,2014-15
67.0,Reggie Jackson,24.0,DET,PG,27.0,27.0,870.0,10.9,25.0,0.436,1.7,4.9,0.337,9.2,20.0,0.46,0.469,4.9,6.1,0.796,1.7,5.8,7.5,14.7,1.2,0.2,5.6,4.3,28.3,106.0,109.0,,2015,2014-15
68.0,Evan Turner,26.0,BOS,SG,82.0,57.0,2260.0,7.1,16.5,0.429,0.7,2.6,0.277,6.4,13.9,0.458,0.451,2.3,3.1,0.752,0.9,8.4,9.2,9.9,1.8,0.4,4.4,4.0,17.3,96.0,104.0,,2015,2014-15
69.0,Wesley Johnson,27.0,LAL,SF,76.0,59.0,2245.0,6.5,15.7,0.414,2.1,5.9,0.351,4.4,9.8,0.451,0.48,2.0,2.5,0.804,1.5,5.7,7.3,2.8,1.3,1.0,2.0,3.7,17.1,102.0,112.0,,2015,2014-15
70.0,Jarrett Jack,31.0,BRK,PG,80.0,27.0,2241.0,8.3,18.9,0.439,0.9,3.4,0.267,7.4,15.5,0.477,0.463,4.6,5.2,0.881,0.4,5.2,5.7,8.6,1.7,0.3,4.4,3.3,22.1,101.0,109.0,,2015,2014-15
71.0,Jeff Teague,26.0,ATL,PG,73.0,72.0,2228.0,9.4,20.3,0.46,1.6,4.7,0.343,7.7,15.6,0.496,0.5,6.3,7.3,0.862,0.7,3.5,4.2,11.8,2.9,0.7,4.7,3.2,26.7,111.0,104.0,AS,2015,2014-15
72.0,Tim Duncan,38.0,SAS,C,77.0,77.0,2227.0,9.6,18.8,0.512,0.0,0.2,0.286,9.6,18.7,0.514,0.513,5.3,7.1,0.74,3.9,12.3,16.2,5.3,1.4,3.5,3.0,3.8,24.6,113.0,97.0,"MVP-10,DPOY-8,AS,NBA3,DEF2",2015,2014-15
73.0,Mike Conley,27.0,MEM,PG,70.0,70.0,2225.0,9.2,20.7,0.446,2.5,6.5,0.386,6.7,14.2,0.473,0.506,5.0,5.8,0.859,0.7,4.2,4.9,8.8,2.1,0.3,3.7,3.3,26.0,110.0,104.0,,2015,2014-15
74.0,Dion Waiters,23.0,2TM,SG,80.0,23.0,2208.0,8.6,21.8,0.396,1.7,5.7,0.297,6.9,16.1,0.431,0.435,2.7,4.0,0.68,0.9,3.5,4.4,3.7,2.1,0.5,2.6,3.6,21.6,95.0,108.0,,2015,2014-15
74.0,Dion Waiters,23.0,CLE,SG,33.0,3.0,786.0,9.1,22.6,0.404,1.5,5.7,0.256,7.7,16.9,0.453,0.436,3.1,4.0,0.783,0.8,3.0,3.8,4.9,2.9,0.7,3.3,3.9,22.8,95.0,106.0,,2015,2014-15
74.0,Dion Waiters,23.0,OKC,SG,47.0,20.0,1422.0,8.4,21.3,0.392,1.8,5.6,0.319,6.6,15.7,0.419,0.435,2.5,3.9,0.625,1.0,3.7,4.8,3.1,1.6,0.4,2.2,3.4,21.0,95.0,108.0,,2015,2014-15
75.0,Tristan Thompson,23.0,CLE,PF,82.0,15.0,2194.0,6.3,11.6,0.547,0.0,0.0,,6.3,11.6,0.547,0.547,3.8,5.9,0.641,6.5,9.1,15.6,0.9,0.8,1.4,2.0,4.5,16.4,121.0,106.0,6MOY-5,2015,2014-15
76.0,Gorgui Dieng,25.0,MIN,C,73.0,49.0,2193.0,6.0,11.9,0.506,0.0,0.1,0.167,6.0,11.7,0.51,0.507,4.4,5.7,0.783,5.2,8.9,14.1,3.4,1.6,2.9,2.9,4.4,16.5,113.0,108.0,,2015,2014-15
77.0,DeMarre Carroll,28.0,ATL,SF,70.0,69.0,2189.0,7.4,15.2,0.487,2.8,7.1,0.395,4.6,8.1,0.567,0.579,3.0,4.2,0.702,2.3,6.4,8.7,2.8,2.2,0.4,1.8,3.6,20.6,117.0,104.0,DPOY-15,2015,2014-15
78.0,Chandler Parsons,26.0,DAL,SF,66.0,66.0,2186.0,8.8,19.1,0.462,3.0,8.0,0.38,5.8,11.1,0.521,0.542,3.2,4.5,0.72,1.5,6.0,7.5,3.7,1.6,0.4,2.2,3.2,23.9,112.0,108.0,,2015,2014-15
79.0,Rudy Gobert,22.0,UTA,C,82.0,37.0,2158.0,6.3,10.5,0.604,0.0,0.0,0.0,6.3,10.5,0.607,0.604,4.2,6.7,0.623,6.5,12.5,19.1,2.7,1.6,4.7,2.7,4.3,16.9,122.0,98.0,DPOY-5,2015,2014-15
80.0,Patrick Patterson,25.0,TOR,PF,81.0,4.0,2156.0,5.8,12.8,0.449,2.5,6.8,0.371,3.2,6.0,0.536,0.547,1.5,1.9,0.788,3.0,7.3,10.4,3.7,1.4,1.1,1.3,3.6,15.5,122.0,108.0,,2015,2014-15
81.0,Michael Carter-Williams,23.0,2TM,PG,66.0,63.0,2149.0,8.5,21.6,0.396,0.8,3.6,0.235,7.7,18.0,0.428,0.416,4.7,6.8,0.694,1.5,6.8,8.3,10.4,2.6,0.7,5.9,3.9,22.7,91.0,103.0,,2015,2014-15
