Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,season_end_year,season
39.0,Tobias Harris,23.0,2TM,PF,76.0,74.0,2513.0,8.3,17.7,0.469,1.6,4.8,0.335,6.7,13.0,0.518,0.514,4.0,4.9,0.831,1.9,8.3,10.2,3.4,1.3,0.8,2.2,3.1,22.3,112.0,107.0,,2016,2015-16
39.0,Tobias Harris,23.0,ORL,PF,49.0,49.0,1610.0,7.8,16.8,0.464,1.5,4.7,0.311,6.3,12.1,0.523,0.507,3.7,4.8,0.784,2.2,8.4,10.6,3.1,1.5,0.9,2.4,2.8,20.8,107.0,107.0,,2016,2015-16
39.0,Tobias Harris,23.0,DET,PF,27.0,25.0,903.0,9.3,19.5,0.477,1.8,4.9,0.375,7.4,14.5,0.512,0.524,4.6,5.0,0.911,1.4,8.0,9.4,3.9,1.0,0.7,1.7,3.5,25.0,120.0,106.0,,2016,2015-16
40.0,Serge Ibaka,26.0,OKC,PF,78.0,78.0,2500.0,8.3,17.3,0.479,1.2,3.7,0.326,7.1,13.6,0.52,0.513,1.8,2.4,0.752,2.8,7.8,10.6,1.3,0.8,2.9,2.1,4.2,19.5,108.0,105.0,,2016,2015-16
41.0,Jimmy Butler,26.0,CHI,SG,67.0,67.0,2474.0,9.5,21.0,0.454,1.3,4.2,0.312,8.2,16.8,0.489,0.485,8.0,9.6,0.832,1.6,5.7,7.3,6.5,2.2,0.9,2.7,2.5,28.4,116.0,106.0,"DPOY-11,AS,DEF2",2016,2015-16
42.0,Brook Lopez,27.0,BRK,C,73.0,73.0,2457.0,12.1,23.7,0.511,0.0,0.3,0.143,12.1,23.4,0.515,0.512,6.5,8.3,0.787,4.2,7.6,11.8,3.0,1.2,2.5,3.6,4.4,30.8,109.0,109.0,,2016,2015-16
43.0,Nicolas Batum,27.0,CHO,SF,70.0,70.0,2448.0,7.6,17.9,0.426,2.8,8.2,0.348,4.8,9.7,0.492,0.506,3.3,3.9,0.849,1.1,7.6,8.8,8.3,1.3,0.9,4.2,2.3,21.4,104.0,105.0,,2016,2015-16
44.0,Gary Harris,21.0,DEN,SG,76.0,76.0,2439.0,7.4,15.7,0.469,2.2,6.1,0.354,5.2,9.6,0.543,0.538,2.2,2.7,0.82,1.1,3.4,4.5,3.0,2.0,0.4,2.0,2.9,19.2,110.0,111.0,,2016,2015-16
45.0,Reggie Jackson,25.0,DET,PG,79.0,79.0,2424.0,11.2,25.9,0.434,2.5,7.0,0.353,8.8,18.9,0.464,0.482,6.1,7.0,0.864,1.2,4.1,5.3,10.2,1.2,0.2,4.6,3.9,31.0,109.0,108.0,,2016,2015-16
46.0,Kevin Love,27.0,CLE,PF,77.0,77.0,2424.0,8.7,20.7,0.419,3.4,9.3,0.36,5.3,11.4,0.467,0.499,5.5,6.7,0.822,3.2,13.0,16.2,3.9,1.2,0.9,3.0,3.4,26.2,112.0,102.0,,2016,2015-16
47.0,Chris Paul,30.0,LAC,PG,74.0,74.0,2420.0,10.7,23.1,0.462,2.5,6.8,0.371,8.1,16.3,0.501,0.517,6.1,6.8,0.896,0.8,5.6,6.4,15.3,3.1,0.3,4.0,3.8,29.9,119.0,103.0,"MVP-6,DPOY-13,AS,NBA2,DEF1",2016,2015-16
48.0,Jabari Parker,20.0,MIL,PF,76.0,72.0,2408.0,9.4,19.0,0.493,0.2,0.7,0.257,9.2,18.3,0.502,0.498,3.7,4.8,0.768,2.6,5.8,8.4,2.7,1.5,0.6,2.5,3.3,22.6,106.0,111.0,,2016,2015-16
49.0,Thaddeus Young,27.0,BRK,PF,73.0,73.0,2407.0,10.4,20.2,0.514,0.1,0.6,0.233,10.2,19.5,0.523,0.518,2.2,3.4,0.644,3.7,10.1,13.8,2.8,2.3,0.8,2.8,3.8,23.1,104.0,107.0,,2016,2015-16
50.0,Kyle Korver,34.0,ATL,SG,80.0,80.0,2401.0,5.5,12.7,0.435,3.3,8.2,0.398,2.3,4.5,0.502,0.563,0.9,1.1,0.833,0.3,5.1,5.4,3.4,1.2,0.7,2.0,3.3,15.2,104.0,105.0,,2016,2015-16
51.0,Luol Deng,30.0,MIA,PF,74.0,73.0,2394.0,7.3,16.0,0.455,1.9,5.5,0.344,5.4,10.5,0.513,0.514,3.1,4.1,0.755,2.3,7.2,9.5,3.0,1.6,0.6,1.7,2.6,19.5,112.0,105.0,,2016,2015-16
52.0,Kawhi Leonard,24.0,SAS,SF,72.0,72.0,2380.0,11.9,23.4,0.506,2.8,6.3,0.443,9.1,17.2,0.528,0.565,6.3,7.2,0.874,2.0,8.6,10.6,4.0,2.8,1.5,2.3,2.9,32.8,121.0,96.0,"MVP-2,DPOY-1,AS,NBA1,DEF1",2016,2015-16
53.0,Victor Oladipo,23.0,ORL,SG,72.0,52.0,2379.0,8.9,20.4,0.438,2.1,5.9,0.348,6.9,14.5,0.475,0.489,4.3,5.2,0.83,1.0,6.2,7.3,5.9,2.4,1.1,3.2,3.7,24.2,105.0,106.0,,2016,2015-16
54.0,Rudy Gay,29.0,SAC,SF,70.0,70.0,2379.0,9.4,20.3,0.463,1.5,4.3,0.344,7.9,16.0,0.495,0.5,4.0,5.1,0.78,2.1,7.1,9.2,2.4,2.0,1.0,2.8,3.7,24.3,104.0,108.0,,2016,2015-16
55.0,Arron Afflalo,30.0,NYK,SG,71.0,57.0,2371.0,7.7,17.3,0.443,2.0,5.2,0.382,5.7,12.2,0.469,0.5,2.4,2.8,0.84,0.5,5.3,5.8,3.1,0.5,0.2,1.8,3.1,19.7,105.0,112.0,,2016,2015-16
56.0,Dirk Nowitzki,37.0,DAL,PF,75.0,75.0,2364.0,10.7,23.9,0.448,2.7,7.4,0.368,8.0,16.6,0.483,0.504,5.4,6.0,0.893,1.1,9.4,10.5,2.8,1.1,1.1,1.8,3.5,29.5,110.0,106.0,,2016,2015-16
57.0,Goran Dragić,29.0,MIA,PG,72.0,72.0,2363.0,9.1,19.0,0.477,1.4,4.4,0.312,7.7,14.5,0.527,0.513,2.6,3.6,0.727,1.2,4.8,6.0,9.1,1.5,0.4,4.0,4.1,22.1,105.0,107.0,,2016,2015-16
58.0,J.R. Smith,30.0,CLE,SG,77.0,77.0,2362.0,7.7,18.5,0.415,4.4,11.1,0.4,3.2,7.4,0.438,0.535,1.0,1.5,0.634,0.9,3.8,4.7,2.8,1.8,0.5,1.3,4.4,20.8,110.0,106.0,,2016,2015-16
59.0,Will Barton,25.0,DEN,SG,82.0,1.0,2353.0,9.1,20.9,0.432,2.4,6.9,0.345,6.7,14.0,0.476,0.489,4.6,5.7,0.806,1.3,8.9,10.1,4.3,1.5,0.8,3.0,3.1,25.1,105.0,108.0,6MOY-4,2016,2015-16
60.0,Al-Farouq Aminu,25.0,POR,SF,82.0,82.0,2341.0,6.4,15.4,0.416,2.7,7.5,0.361,3.7,7.9,0.468,0.503,2.5,3.3,0.737,2.1,8.6,10.7,2.9,1.5,1.1,2.6,3.7,17.9,105.0,107.0,,2016,2015-16
61.0,Marvin Williams,29.0,CHO,PF,81.0,81.0,2338.0,7.3,16.0,0.452,3.3,8.1,0.402,4.0,7.9,0.504,0.554,2.6,3.1,0.833,2.7,8.5,11.2,2.4,1.2,1.7,1.3,2.9,20.3,118.0,104.0,,2016,2015-16
62.0,Courtney Lee,30.0,2TM,SG,79.0,65.0,2334.0,6.3,14.0,0.454,1.8,4.7,0.378,4.5,9.2,0.493,0.518,2.2,2.6,0.839,0.6,3.8,4.5,3.0,1.9,0.6,1.6,2.9,16.6,109.0,109.0,,2016,2015-16
62.0,Courtney Lee,30.0,MEM,SG,51.0,37.0,1489.0,6.6,14.5,0.458,1.8,4.8,0.37,4.9,9.7,0.502,0.519,2.6,3.2,0.826,0.7,3.4,4.1,2.6,1.8,0.6,1.7,2.7,17.7,109.0,111.0,,2016,2015-16
62.0,Courtney Lee,30.0,CHO,SG,28.0,28.0,845.0,5.8,13.1,0.445,1.8,4.7,0.392,4.0,8.4,0.475,0.516,1.4,1.5,0.885,0.6,4.6,5.2,3.6,2.0,0.7,1.4,3.3,14.8,108.0,105.0,,2016,2015-16
63.0,Ricky Rubio,25.0,MIN,PG,76.0,76.0,2323.0,4.8,12.7,0.374,1.3,4.1,0.326,3.4,8.6,0.396,0.427,5.8,6.8,0.847,0.9,6.2,7.1,14.3,3.5,0.2,4.2,4.4,16.6,110.0,107.0,,2016,2015-16
64.0,Greg Monroe,25.0,MIL,C,79.0,67.0,2314.0,10.8,20.7,0.522,0.0,0.0,0.0,10.8,20.7,0.522,0.522,5.0,6.8,0.74,4.8,10.5,15.3,3.9,1.6,1.5,2.8,3.6,26.6,113.0,106.0,,2016,2015-16
65.0,Jae Crowder,25.0,BOS,SF,73.0,73.0,2308.0,7.6,17.2,0.443,2.6,7.7,0.336,5.0,9.5,0.529,0.518,4.1,5.0,0.82,1.5,6.4,7.9,2.9,2.7,0.7,1.8,4.2,21.9,113.0,102.0,DPOY-13,2016,2015-16
66.0,Zach LaVine,20.0,MIN,SG,82.0,33.0,2294.0,9.5,21.1,0.452,2.7,6.9,0.389,6.8,14.1,0.482,0.516,3.5,4.5,0.793,0.6,4.4,5.0,5.5,1.5,0.4,3.4,4.2,25.3,104.0,112.0,6MOY-14,2016,2015-16
67.0,Pau Gasol,35.0,CHI,C,72.0,72.0,2291.0,10.2,21.8,0.469,0.5,1.5,0.348,9.7,20.3,0.478,0.481,5.0,6.3,0.792,3.4,14.0,17.4,6.4,0.9,3.2,3.6,3.2,26.0,107.0,101.0,AS,2016,2015-16
68.0,Julius Randle,21.0,LAL,PF,81.0,60.0,2286.0,7.9,18.3,0.429,0.2,0.8,0.278,7.6,17.6,0.436,0.435,4.2,5.9,0.715,3.8,14.4,18.2,3.2,1.2,0.6,3.3,5.3,20.2,97.0,108.0,,2016,2015-16
69.0,Dwight Howard,30.0,HOU,C,71.0,71.0,2280.0,8.0,12.9,0.62,0.0,0.1,0.0,8.0,12.8,0.626,0.62,5.0,10.2,0.489,5.1,12.9,18.0,2.1,1.5,2.4,3.6,4.7,21.0,111.0,104.0,,2016,2015-16
70.0,Otto Porter Jr.,22.0,WAS,SF,75.0,73.0,2276.0,7.3,15.4,0.473,2.1,5.7,0.367,5.2,9.6,0.536,0.541,2.0,2.7,0.754,2.1,6.3,8.4,2.6,2.2,0.7,1.5,3.5,18.7,112.0,105.0,,2016,2015-16
71.0,Evan Turner,27.0,BOS,SG,81.0,12.0,2271.0,7.4,16.2,0.456,0.4,1.8,0.241,6.9,14.4,0.482,0.469,3.2,3.8,0.827,1.1,7.4,8.5,7.7,1.7,0.6,3.6,3.0,18.3,102.0,104.0,6MOY-5,2016,2015-16
72.0,Tristan Thompson,24.0,CLE,PF,82.0,34.0,2269.0,5.6,9.5,0.588,0.0,0.0,,5.6,9.5,0.588,0.588,3.4,5.5,0.616,6.1,10.7,16.7,1.4,0.9,1.2,1.4,4.6,14.6,130.0,104.0,6MOY-10,2016,2015-16
73.0,LaMarcus Aldridge,30.0,SAS,PF,74.0,74.0,2261.0,12.1,23.7,0.513,0.0,0.4,0.0,12.1,23.3,0.521,0.513,5.9,6.8,0.858,4.0,10.3,14.3,2.5,0.9,1.8,2.2,3.4,30.1,114.0,99.0,"AS,NBA3",2016,2015-16
74.0,D'Angelo Russell,19.0,LAL,PG,80.0,48.0,2259.0,8.7,21.3,0.41,2.9,8.2,0.351,5.8,13.0,0.447,0.478,3.1,4.2,0.737,1.0,5.0,6.1,5.9,2.1,0.3,4.4,3.2,23.4,96.0,112.0,ROY-9,2016,2015-16
75.0,Dwyane Wade,34.0,MIA,SG,74.0,73.0,2258.0,12.3,26.9,0.456,0.2,1.0,0.159,12.1,25.9,0.468,0.459,7.3,9.2,0.793,1.9,5.0,6.9,7.8,1.8,1.0,4.6,2.6,32.0,103.0,106.0,AS,2016,2015-16
76.0,Marcin Gortat,31.0,WAS,C,75.0,74.0,2256.0,9.4,16.5,0.567,0.0,0.0,0.0,9.4,16.5,0.567,0.567,3.2,4.5,0.705,4.8,11.2,16.0,2.3,1.0,2.1,2.6,4.2,21.9,114.0,104.0,,2016,2015-16
77.0,Jeff Teague,27.0,ATL,PG,79.0,78.0,2255.0,9.5,21.7,0.439,2.4,6.0,0.401,7.1,15.6,0.454,0.495,5.7,6.8,0.837,0.7,4.0,4.7,10.3,2.1,0.5,4.8,3.7,27.2,105.0,104.0,,2016,2015-16
78.0,Jeff Green,29.0,2TM,SF,80.0,41.0,2253.0,8.0,18.7,0.43,1.5,4.8,0.315,6.5,13.8,0.47,0.47,3.7,5.0,0.745,1.7,5.8,7.5,3.1,1.3,0.9,2.1,3.7,21.3,103.0,109.0,,2016,2015-16
78.0,Jeff Green,29.0,MEM,SF,53.0,31.0,1544.0,8.0,18.6,0.431,1.4,4.5,0.309,6.6,14.0,0.47,0.469,4.1,5.2,0.8,1.8,6.2,8.0,3.3,1.3,0.6,2.3,3.4,21.5,104.0,110.0,,2016,2015-16
78.0,Jeff Green,29.0,LAC,SF,27.0,10.0,709.0,8.1,18.9,0.427,1.8,5.4,0.325,6.3,13.4,0.468,0.474,2.8,4.6,0.615,1.3,5.1,6.4,2.8,1.3,1.5,1.7,4.4,20.7,100.0,106.0,,2016,2015-16
79.0,DeMarcus Cousins,25.0,SAC,C,65.0,65.0,2246.0,12.9,28.5,0.451,1.5,4.5,0.333,11.4,24.0,0.473,0.477,10.2,14.2,0.718,3.4,12.6,16.0,4.6,2.2,2.0,5.3,5.0,37.4,103.0,103.0,"AS,NBA2",2016,2015-16
80.0,Ish Smith,27.0,2TM,PG,77.0,53.0,2239.0,8.7,21.2,0.411,1.2,3.7,0.329,7.5,17.5,0.428,0.44,2.7,3.9,0.693,0.9,5.8,6.7,11.0,1.9,0.5,3.8,2.9,21.3,98.0,110.0,,2016,2015-16
80.0,Ish Smith,27.0,NOP,PG,27.0,3.0,617.0,7.9,18.3,0.43,0.8,2.7,0.303,7.1,15.7,0.451,0.452,2.7,3.5,0.767,1.1,6.3,7.4,12.4,1.9,0.5,3.6,3.1,19.2,104.0,110.0,,2016,2015-16
80.0,Ish Smith,27.0,PHI,PG,50.0,50.0,1622.0,9.0,22.3,0.405,1.4,4.1,0.336,7.6,18.2,0.42,0.436,2.7,4.0,0.669,0.9,5.6,6.4,10.5,1.9,0.5,3.9,2.9,22.1,96.0,110.0,,2016,2015-16
81.0,Justise Winslow,19.0,MIA,SF,78.0,8.0,2232.0,4.5,10.6,0.422,0.7,2.7,0.276,3.7,8.0,0.471,0.457,1.8,2.7,0.684,1.9,7.4,9.3,2.7,1.6,0.6,2.2,4.2,11.5,97.0,105.0,ROY-6,2016,2015-16
82.0,Gorgui Dieng,26.0,MIN,C,82.0,39.0,2220.0,7.0,13.1,0.532,0.1,0.5,0.3,6.9,12.7,0.54,0.537,4.7,5.6,0.827,3.6,9.7,13.3,3.2,2.1,2.2,3.2,5.0,18.8,113.0,106.0,,2016,2015-16
83.0,Robin Lopez,27.0,NYK,C,82.0,82.0,2219.0,8.3,15.3,0.539,0.0,0.0,0.0,8.3,15.3,0.54,0.539,3.0,3.7,0.795,6.2,7.7,13.9,2.6,0.4,3.0,3.1,4.2,19.5,113.0,107.0,,2016,2015-16
84.0,Darren Collison,28.0,SAC,PG,74.0,15.0,2219.0,8.2,16.8,0.486,1.9,4.7,0.401,6.3,12.1,0.519,0.542,4.2,4.9,0.858,0.6,3.1,3.7,6.9,1.6,0.1,2.8,3.1,22.4,115.0,112.0,6MOY-15,2016,2015-16
